0	1	N3I	NSF	13442	Ὅρασις	ὁρασις	ορασις	ὅρασις	O/(rasij	o(rasij	orasij	o/(rasij	o(/rasij				O(/RASIS	O(/RASIS
0	10	N2	ASM	9474	ἀδελφόν	ἀδελφον	αδελφον	ἀδελφός	a)delfo/n	a)delfon	adelfon	a)delfo/j	a)delfo/j				A)DELFO/N	A)DELFO/S
0	10	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
0	10	N	ASM	9474	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	Iakwb	iakwb	iakwb	I)akw/b	I)akw/b			,	*IAKWB	*I)AKW/B
0	10	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	10	VF	FAI3S	632961	καλύψει	καλυψει	καλυψει	καλύπτω	kalu/yei	kaluyei	kaluyei	kalu/ptw	kalu/ptw				KALU/YEI	KALU/PTW
0	10	RP	AS	13	σε	σε	σε	σέ	se	se	se	se/	se/				SE	SU/
0	10	N1	NSF	13442	αἰσχύνη	αἰσχυνη	αισχυνη	αἰσχύνη	ai)sxu/nh	ai)sxunh	aisxunh	ai)sxu/nh	ai)sxu/nh				AI)SXU/NH	AI)SXU/NH
0	10	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	10	VC	FPI2S	641153	ἐξαρθήσῃ	ἐξαρθηση	εξαρθηση	ἐξαίρω	e)carqh/sh|	e)carqhsh	ecarqhsh	e)cai/rw	e)cai/rw				E)CARQH/SH|	AI)/RW           E)K
0	10	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
0	10	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
0	10	N3W	ASM	9474	αἰῶνα	αἰωνα	αιωνα	αἰών	ai)w~na	ai)wna	aiwna	ai)w/n	ai)w/n			.	AI)W=NA	AI)W/N
0	11	P		8	Ἀφ	ἀφ	αφ	ἀπό	A)f	a)f	af	a)po/	a)po/				A)F'	A)PO/
0	11	RR	GSF	14	ἧς	ἡς	ης	ὅς	h~(j	h(j	hj	o/(j	o(/j				H(=S	O(/S
0	11	N1A	GSF	13634	ἡμέρας	ἡμερας	ημερας	ἡμέρα	h(me/raj	h(meraj	hmeraj	h(me/ra	h(me/ra				H(ME/RAS	H(ME/RA
0	11	VHI	AAI2S	633473	ἀντέστης	ἀντεστης	αντεστης	ἀνθίστημι	a)nte/sthj	a)ntesthj	antesthj	a)nqi/sthmi	a)nqi/sthmi				A)NTE/STHS	I(/STHMI         A)NTI
0	11	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
0	11	A1A	GSF	13635	ἐναντίας	ἐναντιας	εναντιας	ἐναντίος	e)nanti/aj	e)nantiaj	enantiaj	e)nanti/oj	e)nanti/oj				E)NANTI/AS	E)NANTI/OS
0	11	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	11	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	11	V1	PAPGPM	5154241	αἰχμαλωτευόντων	αἰχμαλωτευοντων	αιχμαλωτευοντων	αἰχμαλωτεύω	ai)xmalwteuo/ntwn	ai)xmalwteuontwn	aixmalwteuontwn	ai)xmalwteu/w	ai)xmalwteu/w				AI)XMALWTEUO/NTWN	AI)XMALWTEU/W
0	11	A3H	GPM	10051	ἀλλογενῶν	ἀλλογενων	αλλογενων	ἀλλογενής	a)llogenw~n	a)llogenwn	allogenwn	a)llogenh/j	a)llogenh/j				A)LLOGENW=N	A)LLOGENH/S
0	11	N3I	ASF	13570	δύναμιν	δυναμιν	δυναμιν	δύναμις	du/namin	dunamin	dunamin	du/namij	du/namij				DU/NAMIN	DU/NAMIS
0	11	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
0	11	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	11	A1A	NPM	9859	ἀλλότριοι	ἀλλοτριοι	αλλοτριοι	ἀλλότριος	a)llo/trioi	a)llotrioi	allotrioi	a)llo/trioj	a)llo/trioj				A)LLO/TRIOI	A)LLO/TRIOS
0	11	VBI	AAI3P	895617	εἰσῆλθον	εἰσηλθον	εισηλθον	εἰσέρχομαι	ei)sh~lqon	ei)shlqon	eishlqon	ei)se/rxomai	ei)se/rxomai				EI)SH=LQON	E)/RXOMAI        EI)S
0	11	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
0	11	N1	APF	14082	πύλας	πυλας	πυλας	πύλη	pu/laj	pulaj	pulaj	pu/lh	pu/lh				PU/LAS	PU/LH
0	11	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
0	11	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	11	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
0	11	N	ASF	13570	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ	Ierousalhm	ierousalhm	ierousalhm	I(erousalh/m	I(erousalh/m				*IEROUSALHM	*I)EROUSALH/M
0	11	VBI	AAI3P	895617	ἔβαλον	ἐβαλον	εβαλον	βάλλω	e/)balon	e)balon	ebalon	ba/llw	ba/llw				E)/BALON	BA/LLW
0	11	N2	APM	9986	κλήρους	κληρους	κληρους	κλῆρος	klh/rouj	klhrouj	klhrouj	klh~roj	klh=roj			,	KLH/ROUS	KLH=ROS
0	11	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	11	RP	NS	13	σὺ	συ	συ	σύ	su\	su	su	su/	su/				SU\	SU/
0	11	V9I	IAI2S	632449	ἦς	ἠς	ης	εἰμί	h~)j	h)j	hj	ei)mi/	ei)mi/				H)=S	EI)MI/
0	11	C		4	ὡς	ὡς	ως	ὥς	w(j	w(j	wj	w/(j	w(/j				W(S	W(S
0	11	A3	NSM	9347	εἷς	εἱς	εις	εἷς	ei~(j	ei(j	eij	ei~(j	ei(=j				EI(=S	EI(=S
0	11	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
0	11	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j			.	AU)TW=N	AU)TO/S
0	12	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	12	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
0	12	V2	PAS2S	632065	ἐπίδῃς	ἐπιδης	επιδης	ἐπιδέω	e)pi/dh|j	e)pidhj	epidhj	e)pide/w	e)pide/w				E)PI/DH|S	DE/W             E)PI
0	12	N1A	ASF	13570	ἡμέραν	ἡμεραν	ημεραν	ἡμέρα	h(me/ran	h(meran	hmeran	h(me/ra	h(me/ra				H(ME/RAN	H(ME/RA
0	12	N2	GSM	9538	ἀδελφοῦ	ἀδελφου	αδελφου	ἀδελφός	a)delfou~	a)delfou	adelfou	a)delfo/j	a)delfo/j				A)DELFOU=	A)DELFO/S
0	12	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
0	12	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	12	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	12	A1A	GPM	10051	ἀλλοτρίων	ἀλλοτριων	αλλοτριων	ἀλλότριος	a)llotri/wn	a)llotriwn	allotriwn	a)llo/trioj	a)llo/trioj				A)LLOTRI/WN	A)LLO/TRIOS
0	12	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	12	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
0	12	VD	APS2S	641793	ἐπιχαρῇς	ἐπιχαρης	επιχαρης	ἐπιχαίρω	e)pixarh~|j	e)pixarhj	epixarhj	e)pixai/rw	e)pixai/rw				E)PIXARH=|S	XAI/RW           E)PI
0	12	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
0	12	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
0	12	N2	APM	9986	υἱοὺς	υἱους	υιους	υἱός	ui(ou\j	ui(ouj	uiouj	ui(o/j	ui(o/j				UI(OU\S	UI(O/S
0	12	N	GSM	9538	Ιουδα	ιουδα	ιουδα	Ἰουδά	Iouda	iouda	iouda	I)ouda/	I)ouda/				*IOUDA	*IOUDA
0	12	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	12	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	12	N1A	GSF	13634	ἀπωλείας	ἀπωλειας	απωλειας	ἀπώλεια	a)pwlei/aj	a)pwleiaj	apwleiaj	a)pw/leia	a)pw/leia				A)PWLEI/AS	A)PW/LEIA
0	12	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	12	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	12	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
0	12	VA	AAS2S	633601	μεγαλορρημονήσῃς	μεγαλορρημονησης	μεγαλορρημονησης	μεγαλορρημονέω	megalorrhmonh/sh|j	megalorrhmonhshj	megalorrhmonhshj	megalorrhmone/w	megalorrhmone/w				MEGALORRHMONH/SH|S	MEGALORRHMONE/W
0	12	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	12	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	12	N3I	GSF	13634	θλίψεως	θλιψεως	θλιψεως	θλῖψις	qli/yewj	qliyewj	qliyewj	qli~yij	qli=yij			·	QLI/YEWS	QLI=YIS
0	13	C		4	μηδὲ	μηδε	μηδε	μηδέ	mhde\	mhde	mhde	mhde/	mhde/				MHDE\	MHDE/
0	13	VB	AAS2S	633601	εἰσέλθῃς	εἰσελθης	εισελθης	εἰσέρχομαι	ei)se/lqh|j	ei)selqhj	eiselqhj	ei)se/rxomai	ei)se/rxomai				EI)SE/LQH|S	E)/RXOMAI        EI)S
0	13	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
0	13	N1	APF	14082	πύλας	πυλας	πυλας	πύλη	pu/laj	pulaj	pulaj	pu/lh	pu/lh				PU/LAS	PU/LH
0	13	N2	GPM	10050	λαῶν	λαων	λαων	λαός	law~n	lawn	lawn	lao/j	lao/j				LAW=N	LAO/S
0	13	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	13	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	13	N2	GPM	10050	πόνων	πονων	πονων	πόνος	po/nwn	ponwn	ponwn	po/noj	po/noj				PO/NWN	PO/NOS
0	13	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	13	C		4	μηδὲ	μηδε	μηδε	μηδέ	mhde\	mhde	mhde	mhde/	mhde/				MHDE\	MHDE/
0	13	V2	PAS2S	632065	ἐπίδῃς	ἐπιδης	επιδης	ἐπιδέω	e)pi/dh|j	e)pidhj	epidhj	e)pide/w	e)pide/w				E)PI/DH|S	DE/W             E)PI
0	13	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	13	RP	NS	13	σὺ	συ	συ	σύ	su\	su	su	su/	su/				SU\	SU/
0	13	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
0	13	N1	ASF	13570	συναγωγὴν	συναγωγην	συναγωγην	συναγωγή	sunagwgh\n	sunagwghn	sunagwghn	sunagwgh/	sunagwgh/				SUNAGWGH\N	SUNAGWGH/
0	13	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	13	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	13	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	13	N2	GSM	9538	ὀλέθρου	ὀλεθρου	ολεθρου	ὄλεθρος	o)le/qrou	o)leqrou	oleqrou	o/)leqroj	o)/leqroj				O)LE/QROU	O)/LEQROS
0	13	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	13	C		4	μηδὲ	μηδε	μηδε	μηδέ	mhde\	mhde	mhde	mhde/	mhde/				MHDE\	MHDE/
0	13	VE	AAS3S	633601	συνεπιθῇ	συνεπιθη	συνεπιθη	συνεπιτίθημι	sunepiqh~|	sunepiqh	sunepiqh	sunepiti/qhmi	sunepiti/qhmi				SUNEPIQH=|	TI/QHMI          SUN   E)PI
0	13	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
0	13	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
0	13	N3I	ASF	13570	δύναμιν	δυναμιν	δυναμιν	δύναμις	du/namin	dunamin	dunamin	du/namij	du/namij				DU/NAMIN	DU/NAMIS
0	13	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	13	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	13	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	13	N1A	GSF	13634	ἀπωλείας	ἀπωλειας	απωλειας	ἀπώλεια	a)pwlei/aj	a)pwleiaj	apwleiaj	a)pw/leia	a)pw/leia				A)PWLEI/AS	A)PW/LEIA
0	13	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j			·	AU)TW=N	AU)TO/S
0	14	C		4	μηδὲ	μηδε	μηδε	μηδέ	mhde\	mhde	mhde	mhde/	mhde/				MHDE\	MHDE/
0	14	VH	AAS2S	633601	ἐπιστῇς	ἐπιστης	επιστης	ἐφίστημι	e)pisth~|j	e)pisthj	episthj	e)fi/sthmi	e)fi/sthmi				E)PISTH=|S	I(/STHMI         E)PI
0	14	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
0	14	RA	APF	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(	o(				TA\S	O(
0	14	N1	APF	14082	διεκβολὰς	διεκβολας	διεκβολας	διεκβολή	diekbola\j	diekbolaj	diekbolaj	diekbolh/	diekbolh/				DIEKBOLA\S	DIEKBOLH/
0	14	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	14	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
0	14	VA	AAN	306049	ἐξολεθρεῦσαι	ἐξολεθρευσαι	εξολεθρευσαι	ἐξολοθρεύω	e)coleqreu~sai	e)coleqreusai	ecoleqreusai	e)coloqreu/w	e)coloqreu/w				E)COLEQREU=SAI	O)LEQREU/W       E)K
0	14	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
0	14	V1	PMPAPM	5125569	ἀνασῳζομένους	ἀνασωζομενους	ανασωζομενους	ἀνασώζω	a)nasw|zome/nouj	a)naswzomenouj	anaswzomenouj	a)nasw/zw	a)nasw/zw				A)NASW|ZOME/NOUS	SW/ZW            A)NA
0	14	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	14	C		4	μηδὲ	μηδε	μηδε	μηδέ	mhde\	mhde	mhde	mhde/	mhde/				MHDE\	MHDE/
0	14	VA	AAS2S	633601	συγκλείσῃς	συγκλεισης	συγκλεισης	συγκλείω	sugklei/sh|j	sugkleishj	sugkleishj	sugklei/w	sugklei/w				SUGKLEI/SH|S	KLEI/W           SUN
0	14	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
0	14	V1	PAPAPM	5121473	φεύγοντας	φευγοντας	φευγοντας	φεύγω	feu/gontaj	feugontaj	feugontaj	feu/gw	feu/gw				FEU/GONTAS	FEU/GW
0	14	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
0	14	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
0	14	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	14	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
0	14	N3I	GSF	13634	θλίψεως	θλιψεως	θλιψεως	θλῖψις	qli/yewj	qliyewj	qliyewj	qli~yij	qli=yij			.	QLI/YEWS	QLI=YIS
0	15	C		4	διότι	διοτι	διοτι	διότι	dio/ti	dioti	dioti	dio/ti	dio/ti				DIO/TI	DIO/TI
0	15	D		9	ἐγγὺς	ἐγγυς	εγγυς	ἐγγύς	e)ggu\j	e)gguj	egguj	e)ggu/j	e)ggu/j				E)GGU\S	E)GGU/S
0	15	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα	h(me/ra	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA	H(ME/RA
0	15	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj	ku/rioj				KURI/OU	KU/RIOS
0	15	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
0	15	A3	APN	18179	πάντα	παντα	παντα	πᾶς	pa/nta	panta	panta	pa~j	pa=j				PA/NTA	PA=S
0	15	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
0	15	N3E	APN	18178	ἔθνη	ἐθνη	εθνη	ἔθνος	e/)qnh	e)qnh	eqnh	e/)qnoj	e)/qnoj			·	E)/QNH	E)/QNOS
0	15	RR	ASM	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j	o(/j				O(\N	O(/S
0	15	N2	ASM	9474	τρόπον	τροπον	τροπον	τρόπος	tro/pon	tropon	tropon	tro/poj	tro/poj				TRO/PON	TRO/POS
0	15	VAI	AAI2S	633473	ἐποίησας	ἐποιησας	εποιησας	ποιέω	e)poi/hsaj	e)poihsaj	epoihsaj	poie/w	poie/w			,	E)POI/HSAS	POIE/W
0	15	D		9	οὕτως	οὑτως	ουτως	οὕτως	ou/(twj	ou(twj	outwj	ou/(twj	ou(/twj				OU(/TWS	OU(/TWS
0	15	V9	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	e/)stai	e)stai	estai	ei)mi/	ei)mi/				E)/STAI	EI)MI/
0	15	RP	DS	13	σοι	σοι	σοι	σοί	soi	soi	soi	soi/	soi/			·	SOI	SU/
0	15	RA	NSN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
0	15	N3M	NSN	17538	ἀνταπόδομά	ἀνταποδομα	ανταποδομα	ἀνταπόδομα	a)ntapo/doma/	a)ntapodoma	antapodoma	a)ntapo/doma	a)ntapo/doma				A)NTAPO/DOMA/	A)NTAPO/DOMA
0	15	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
0	15	VC	FPI3S	641153	ἀνταποδοθήσεται	ἀνταποδοθησεται	ανταποδοθησεται	ἀνταποδίδωμι	a)ntapodoqh/setai	a)ntapodoqhsetai	antapodoqhsetai	a)ntapodi/dwmi	a)ntapodi/dwmi				A)NTAPODOQH/SETAI	DI/DWMI          A)NTI A)PO
0	15	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
0	15	N1	ASF	13570	κεφαλήν	κεφαλην	κεφαλην	κεφαλή	kefalh/n	kefalhn	kefalhn	kefalh/	kefalh/				KEFALH/N	KEFALH/
0	15	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=			·	SOU	SU/
0	16	C		4	διότι	διοτι	διοτι	διότι	dio/ti	dioti	dioti	dio/ti	dio/ti				DIO/TI	DIO/TI
0	16	RR	ASM	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j	o(/j				O(\N	O(/S
0	16	N2	ASM	9474	τρόπον	τροπον	τροπον	τρόπος	tro/pon	tropon	tropon	tro/poj	tro/poj				TRO/PON	TRO/POS
0	16	VBI	AAI2S	633473	ἔπιες	ἐπιες	επιες	πίνω	e/)piej	e)piej	epiej	pi/nw	pi/nw				E)/PIES	PI/NW
0	16	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
0	16	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
0	16	N3E	ASN	17666	ὄρος	ὀρος	ορος	ὄρος	o/)roj	o)roj	oroj	o/)roj	o)/roj				O)/ROS	O)/ROS
0	16	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
0	16	A1A	ASN	17667	ἅγιόν	ἁγιον	αγιον	ἅγιος	a/(gio/n	a(gion	agion	a/(gioj	a(/gioj				A(/GIO/N	A(/GIOS
0	16	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou			,	MOU	E)GW/
0	16	VF	FMI3P	899201	πίονται	πιονται	πιονται	πίνω	pi/ontai	piontai	piontai	pi/nw	pi/nw				PI/ONTAI	PI/NW
0	16	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa/nta	panta	panta	pa~j	pa=j				PA/NTA	PA=S
0	16	RA	NPN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
0	16	N3E	NPN	18050	ἔθνη	ἐθνη	εθνη	ἔθνος	e/)qnh	e)qnh	eqnh	e/)qnoj	e)/qnoj				E)/QNH	E)/QNOS
0	16	N2	ASM	9474	οἶνον	οἰνον	οινον	οἶνος	oi~)non	oi)non	oinon	oi~)noj	oi)=noj			·	OI)=NON	OI)=NOS
0	16	VF	FMI3P	899201	πίονται	πιονται	πιονται	πίνω	pi/ontai	piontai	piontai	pi/nw	pi/nw				PI/ONTAI	PI/NW
0	16	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	16	VF	FMI3P	899201	καταβήσονται	καταβησονται	καταβησονται	καταβαίνω	katabh/sontai	katabhsontai	katabhsontai	katabai/nw	katabai/nw				KATABH/SONTAI	BAI/NW           KATA
0	16	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	16	VF	FMI3P	899201	ἔσονται	ἐσονται	εσονται	εἰμί	e/)sontai	e)sontai	esontai	ei)mi/	ei)mi/				E)/SONTAI	EI)MI/
0	16	D		9	καθὼς	καθως	καθως	καθώς	kaqw\j	kaqwj	kaqwj	kaqw/j	kaqw/j				KAQW\S	KAQW/S
0	16	D		9	οὐχ	οὐχ	ουχ	οὐ	ou)x	ou)x	oux	ou)	ou)				OU)X	OU)
0	16	V1	PAPNPM	5055937	ὑπάρχοντες	ὑπαρχοντες	υπαρχοντες	ὑπάρχοντα	u(pa/rxontej	u(parxontej	uparxontej	u(pa/rxonta	u(pa/rxonta			.	U(PA/RXONTES	A)/RXW           U(PO
0	17	P		8	Ἐν	ἐν	εν	ἐν	E)n	e)n	en	e)n	e)n				E)N	E)N
0	17	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
0	17	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
0	17	N3E	DSN	17794	ὄρει	ὀρει	ορει	ὄρος	o/)rei	o)rei	orei	o/)roj	o)/roj				O)/REI	O)/ROS
0	17	N	GS	5442	Σιων	σιων	σιων	Σιών	Siwn	siwn	siwn	Siw/n	Siw/n				*SIWN	*SIWN
0	17	V9	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	e/)stai	e)stai	estai	ei)mi/	ei)mi/				E)/STAI	EI)MI/
0	17	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
0	17	N1A	NSF	13442	σωτηρία	σωτηρια	σωτηρια	σωτηρία	swthri/a	swthria	swthria	swthri/a	swthri/a			,	SWTHRI/A	SWTHRI/A
0	17	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	17	V9	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	e/)stai	e)stai	estai	ei)mi/	ei)mi/				E)/STAI	EI)MI/
0	17	A1A	NSN	17539	ἅγιον	ἁγιον	αγιον	ἅγιος	a/(gion	a(gion	agion	a/(gioj	a(/gioj			·	A(/GION	A(/GIOS
0	17	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	17	VF	FAI3P	895105	κατακληρονομήσουσιν	κατακληρονομησουσιν	κατακληρονομησουσιν	κατακληρονομέω	kataklhronomh/sousin	kataklhronomhsousin	kataklhronomhsousin	kataklhronome/w	kataklhronome/w				KATAKLHRONOMH/SOUSIN	KLHRONOME/W      KATA
0	17	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
0	17	N2	NSM	9346	οἶκος	οἰκος	οικος	οἶκος	oi~)koj	oi)koj	oikoj	oi~)koj	oi)=koj				OI)=KOS	OI)=KOS
0	17	N	GSM	9538	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	Iakwb	iakwb	iakwb	I)akw/b	I)akw/b				*IAKWB	*I)AKW/B
0	17	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
