1	1	RD	NPN	11	Ταῦτα	ταυτα	ταυτα	οὗτος	Tau~ta	tauta	tauta	ou~(toj	ou(=toj				TAU=TA	OU(=TOS
8	25	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
8	25	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
8	25	N3	GPM	10050	θεραπόντων	θεραποντων	θεραποντων	θεράπων	qerapo/ntwn	qerapontwn	qerapontwn	qera/pwn	qera/pwn				QERAPO/NTWN	QERA/PWN
8	25	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
8	25	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	25	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
8	25	N2	GSM	9538	λαοῦ	λαου	λαου	λαός	laou~	laou	laou	lao/j	lao/j				LAOU=	LAO/S
8	25	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
8	25	D		9	αὔριον	αὐριον	αυριον	αὔριον	au/)rion	au)rion	aurion	au/)rion	au)/rion			·	AU)/RION	AU)/RION
8	25	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
8	25	VE	AAS2S	633601	προσθῇς	προσθης	προσθης	προστίθημι	prosqh~|j	prosqhj	prosqhj	prosti/qhmi	prosti/qhmi				PROSQH=|S	TI/QHMI          PROS
8	25	D		9	ἔτι	ἐτι	ετι	ἔτι	e/)ti	e)ti	eti	e/)ti	e)/ti			,	E)/TI	E)/TI
8	25	N	VSM	9410	Φαραω	φαραω	φαραω	Φαραώ	Faraw	faraw	faraw	Faraw/	Faraw/			,	*FARAW	*FARAW/
8	25	VA	AAD2S	633537	ἐξαπατῆσαι	ἐξαπατησαι	εξαπατησαι	ἐξαπατάω	e)capath~sai	e)capathsai	ecapathsai	e)capata/w	e)capata/w				E)CAPATH=SAI	A)PATA/W         E)K
8	25	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
8	25	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
8	25	VA	AAN	306049	ἐξαποστεῖλαι	ἐξαποστειλαι	εξαποστειλαι	ἐξαποστέλλω	e)capostei~lai	e)caposteilai	ecaposteilai	e)caposte/llw	e)caposte/llw				E)CAPOSTEI=LAI	STE/LLW          E)K   A)PO
8	25	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
8	25	N2	ASM	9474	λαὸν	λαον	λαον	λαός	lao\n	laon	laon	lao/j	lao/j				LAO\N	LAO/S
8	25	VA	AAN	306049	θῦσαι	θυσαι	θυσαι	θύω	qu~sai	qusai	qusai	qu/w	qu/w				QU=SAI	QU/W
8	25	N2	DSM	9602	κυρίῳ	κυριω	κυριω	κύριος	kuri/w|	kuriw	kuriw	ku/rioj	ku/rioj			.	KURI/W|	KU/RIOS
8	26	VBI	AAI3S	633473	ἐξῆλθεν	ἐξηλθεν	εξηλθεν	ἐξέρχομαι	e)ch~lqen	e)chlqen	echlqen	e)ce/rxomai	e)ce/rxomai				E)CH=LQEN	E)/RXOMAI        E)K
8	26	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
8	26	N1M	NSM	9346	Μωϋσῆς	μωϋσης	μωυσης	Μωσεύς	Mwu:sh~j	mwu:shj	mwushj	Mwseu/j	Mwseu/j				*MWUSH=S	*MWUSH=S
8	26	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
8	26	N	GSM	9538	Φαραω	φαραω	φαραω	Φαραώ	Faraw	faraw	faraw	Faraw/	Faraw/				*FARAW	*FARAW/
8	26	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	26	VAI	AMI3S	637569	ηὔξατο	ηὐξατο	ηυξατο	εὔχομαι	hu/)cato	hu)cato	hucato	eu/)xomai	eu)/xomai				HU)/CATO	EU)/XOMAI
8	26	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
8	26	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
8	26	N2	ASM	9474	θεόν	θεον	θεον	θεός	qeo/n	qeon	qeon	qeo/j	qeo/j			·	QEO/N	QEO/S
8	27	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	e)poi/hsen	e)poihsen	epoihsen	poie/w	poie/w				E)POI/HSEN	POIE/W
8	27	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
8	27	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
8	27	D		9	καθάπερ	καθαπερ	καθαπερ	καθάπερ	kaqa/per	kaqaper	kaqaper	kaqa/per	kaqa/per				KAQA/PER	KAQA/PER
8	27	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω	ei~)pen	ei)pen	eipen	e/)pw	e)/pw				EI)=PEN	EI)=PON
8	27	N1M	NSM	9346	Μωϋσῆς	μωϋσης	μωυσης	Μωσεύς	Mwu:sh~j	mwu:shj	mwushj	Mwseu/j	Mwseu/j			,	*MWUSH=S	*MWUSH=S
8	27	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	27	VBI	AAI3S	633473	περιεῖλεν	περιειλεν	περιειλεν	περιαιρέω	periei~len	perieilen	perieilen	periaire/w	periaire/w				PERIEI=LEN	AI(RE/W          PERI
8	27	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
8	27	N1A	ASF	13570	κυνόμυιαν	κυνομυιαν	κυνομυιαν	κυνόμυια	kuno/muian	kunomuian	kunomuian	kuno/muia	kuno/muia				KUNO/MUIAN	KUNO/MUIA
8	27	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
8	27	N	GSM	9538	Φαραω	φαραω	φαραω	Φαραώ	Faraw	faraw	faraw	Faraw/	Faraw/				*FARAW	*FARAW/
8	27	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	27	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
8	27	N3	GPM	10050	θεραπόντων	θεραποντων	θεραποντων	θεράπων	qerapo/ntwn	qerapontwn	qerapontwn	qera/pwn	qera/pwn				QERAPO/NTWN	QERA/PWN
8	27	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
8	27	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	27	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
8	27	N2	GSM	9538	λαοῦ	λαου	λαου	λαός	laou~	laou	laou	lao/j	lao/j				LAOU=	LAO/S
8	27	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			,	AU)TOU=	AU)TO/S
8	27	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	27	D		9	οὐ	οὐ	ου	οὐ	ou)	ou)	ou	ou)	ou)				OU)	OU)
8	27	VVI	API3S	641665	κατελείφθη	κατελειφθη	κατελειφθη	καταλείπω	katelei/fqh	kateleifqh	kateleifqh	katalei/pw	katalei/pw				KATELEI/FQH	LEI/PW           KATA
8	27	A3	NSF	13443	οὐδεμία	οὐδεμια	ουδεμια	οὐδείς	ou)demi/a	ou)demia	oudemia	ou)dei/j	ou)dei/j			.	OU)DEMI/A	OU)DEI/S
8	28	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	28	V1I	IAI3S	632449	ἐβάρυνεν	ἐβαρυνεν	εβαρυνεν	βαρύνω	e)ba/runen	e)barunen	ebarunen	baru/nw	baru/nw				E)BA/RUNEN	BARU/NW
8	28	N	NSM	9346	Φαραω	φαραω	φαραω	Φαραώ	Faraw	faraw	faraw	Faraw/	Faraw/				*FARAW	*FARAW/
8	28	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
8	28	N1A	ASF	13570	καρδίαν	καρδιαν	καρδιαν	καρδία	kardi/an	kardian	kardian	kardi/a	kardi/a				KARDI/AN	KARDI/A
8	28	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
8	28	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	28	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
8	28	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
8	28	N2	GSM	9538	καιροῦ	καιρου	καιρου	καιρός	kairou~	kairou	kairou	kairo/j	kairo/j				KAIROU=	KAIRO/S
8	28	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος	tou/tou	toutou	toutou	ou~(toj	ou(=toj				TOU/TOU	OU(=TOS
8	28	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
8	28	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
8	28	VAI	AAI3S	633473	ἠθέλησεν	ἠθελησεν	ηθελησεν	θέλω	h)qe/lhsen	h)qelhsen	hqelhsen	qe/lw	qe/lw				H)QE/LHSEN	QE/LW
8	28	VA	AAN	306049	ἐξαποστεῖλαι	ἐξαποστειλαι	εξαποστειλαι	ἐξαποστέλλω	e)capostei~lai	e)caposteilai	ecaposteilai	e)caposte/llw	e)caposte/llw				E)CAPOSTEI=LAI	STE/LLW          E)K   A)PO
8	28	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
8	28	N2	ASM	9474	λαόν	λαον	λαον	λαός	lao/n	laon	laon	lao/j	lao/j			.	LAO/N	LAO/S
9	1	VBI	AAI3S	633473	Εἶπεν	εἰπεν	ειπεν	ἔπω	Ei~)pen	ei)pen	eipen	e/)pw	e)/pw				EI)=PEN	EI)=PON
9	1	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	1	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
9	1	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
9	1	N1M	ASM	9474	Μωυσῆν	μωυσην	μωυσην	Μωσεύς	Mwush~n	mwushn	mwushn	Mwseu/j	Mwseu/j				*MWUSH=N	*MWUSH=S
9	1	VB	AAD2S	633537	Εἴσελθε	εἰσελθε	εισελθε	εἰσέρχομαι	Ei/)selqe	ei)selqe	eiselqe	ei)se/rxomai	ei)se/rxomai				EI)/SELQE	E)/RXOMAI        EI)S
9	1	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
9	1	N	ASM	9474	Φαραω	φαραω	φαραω	Φαραώ	Faraw	faraw	faraw	Faraw/	Faraw/				*FARAW	*FARAW/
9	1	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	1	VF2	FAI2S	632961	ἐρεῖς	ἐρεις	ερεις	ἐρέω	e)rei~j	e)reij	ereij	e)re/w	e)re/w				E)REI=S	EI)=PON
9	1	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)tw~|	au)tw	autw	au)to/j	au)to/j				AU)TW=|	AU)TO/S
9	1	RD	APN	11	Τάδε	ταδε	ταδε	ὅδε	Ta/de	tade	tade	o/(de	o(/de				TA/DE	O(/DE
9	1	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gei	legei	legei	le/gw	le/gw				LE/GEI	LE/GW
9	1	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
9	1	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
9	1	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j	qeo/j				QEO\S	QEO/S
9	1	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
9	1	N2	GPM	10050	Εβραίων	εβραιων	εβραιων	Ἑβραῖος	Ebrai/wn	ebraiwn	ebraiwn	E(brai~oj	E(brai=oj				*EBRAI/WN	*EBRAI=OS
9	1	VA	AAD2S	633537	Ἐξαπόστειλον	ἐξαποστειλον	εξαποστειλον	ἐξαποστέλλω	E)capo/steilon	e)caposteilon	ecaposteilon	e)caposte/llw	e)caposte/llw				E)CAPO/STEILON	STE/LLW          E)K   A)PO
9	1	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
9	1	N2	ASM	9474	λαόν	λαον	λαον	λαός	lao/n	laon	laon	lao/j	lao/j				LAO/N	LAO/S
9	1	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou			,	MOU	E)GW/
9	1	C		4	ἵνα	ἱνα	ινα	ἵνα	i/(na	i(na	ina	i/(na	i(/na				I(/NA	I(/NA
9	1	RP	DS	13	μοι	μοι	μοι	μοι	moi	moi	moi	moi	moi				MOI	E)GW/
9	1	VA	AAS3P	895745	λατρεύσωσιν	λατρευσωσιν	λατρευσωσιν	λατρεύω	latreu/swsin	latreuswsin	latreuswsin	latreu/w	latreu/w			·	LATREU/SWSIN	LATREU/W
9	2	C		4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)	ei)				EI)	EI)
9	2	X		5	μὲν	μεν	μεν	μέν	me\n	men	men	me/n	me/n				ME\N	ME/N
9	2	X		5	οὖν	οὐν	ουν	οὖν	ou~)n	ou)n	oun	ou~)n	ou)=n				OU)=N	OU)=N
9	2	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
9	2	V1	PMI2S	636033	βούλει	βουλει	βουλει	βούλομαι	bou/lei	boulei	boulei	bou/lomai	bou/lomai				BOU/LEI	BOU/LOMAI
9	2	VA	AAN	306049	ἐξαποστεῖλαι	ἐξαποστειλαι	εξαποστειλαι	ἐξαποστέλλω	e)capostei~lai	e)caposteilai	ecaposteilai	e)caposte/llw	e)caposte/llw				E)CAPOSTEI=LAI	STE/LLW          E)K   A)PO
9	2	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
9	2	N2	ASM	9474	λαόν	λαον	λαον	λαός	lao/n	laon	laon	lao/j	lao/j				LAO/N	LAO/S
9	2	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou			,	MOU	E)GW/
9	2	C		4	ἀλλ	ἀλλ	αλλ	ἀλλά	a)ll	a)ll	all	a)lla/	a)lla/				A)LL'	A)LLA/
9	2	D		9	ἔτι	ἐτι	ετι	ἔτι	e/)ti	e)ti	eti	e/)ti	e)/ti				E)/TI	E)/TI
9	2	V2	PAI2S	631937	ἐγκρατεῖς	ἐγκρατεις	εγκρατεις	ἐγκρατέω	e)gkratei~j	e)gkrateij	egkrateij	e)gkrate/w	e)gkrate/w				E)GKRATEI=S	KRATE/W          E)N
9	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			,	AU)TOU=	AU)TO/S
9	3	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou\	i)dou	idou	i)dou/	i)dou/				I)DOU\	I)DOU/
9	3	N3	NSF	13442	χεὶρ	χειρ	χειρ	χείρ	xei\r	xeir	xeir	xei/r	xei/r				XEI\R	XEI/R
9	3	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj	ku/rioj				KURI/OU	KU/RIOS
9	3	VF	FMI3S	637057	ἐπέσται	ἐπεσται	επεσται	ἔπειμι	e)pe/stai	e)pestai	epestai	e/)peimi	e)/peimi				E)PE/STAI	EI)MI/           E)PI
9	3	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	3	RA	DPN	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
9	3	N3E	DPN	18306	κτήνεσίν	κτηνεσιν	κτηνεσιν	κτῆνος	kth/nesi/n	kthnesin	kthnesin	kth~noj	kth=noj				KTH/NESI/N	KTH=NOS
9	3	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
9	3	RA	DPN	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
9	3	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	3	RA	DPN	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
9	3	N2N	DPN	18306	πεδίοις	πεδιοις	πεδιοις	πεδίον	pedi/oij	pedioij	pedioij	pedi/on	pedi/on			,	PEDI/OIS	PEDI/ON
9	3	P		8	ἔν	ἐν	εν	ἐν	e/)n	e)n	en	e)n	e)n				E)/N	E)N
9	3	X		5	τε	τε	τε	τε	te	te	te	te	te				TE	TE
9	3	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
9	3	N2	DPM	10114	ἵπποις	ἱπποις	ιπποις	ἵππος	i/(ppoij	i(ppoij	ippoij	i/(ppoj	i(/ppoj				I(/PPOIS	I(/PPOS
9	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	3	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	3	RA	DPN	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
9	3	N2N	DPN	18306	ὑποζυγίοις	ὑποζυγιοις	υποζυγιοις	ὑποζύγιον	u(pozugi/oij	u(pozugioij	upozugioij	u(pozu/gion	u(pozu/gion				U(POZUGI/OIS	U(POZU/GION
9	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	3	RA	DPF	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(	o(				TAI=S	O(
9	3	N2	DPF	14210	καμήλοις	καμηλοις	καμηλοις	κάμηλος	kamh/loij	kamhloij	kamhloij	ka/mhloj	ka/mhloj				KAMH/LOIS	KA/MHLOS
9	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	3	N3	DPM	10114	βουσὶν	βουσιν	βουσιν	βοῦς	bousi\n	bousin	bousin	bou~j	bou=j				BOUSI\N	BOU=S
9	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	3	N2N	DPN	18306	προβάτοις	προβατοις	προβατοις	πρόβατον	proba/toij	probatoij	probatoij	pro/baton	pro/baton			,	PROBA/TOIS	PRO/BATON
9	3	N2	NSM	9346	θάνατος	θανατος	θανατος	θάνατος	qa/natoj	qanatoj	qanatoj	qa/natoj	qa/natoj				QA/NATOS	QA/NATOS
9	3	A1P	NSM	9347	μέγας	μεγας	μεγας	μέγας	me/gaj	megaj	megaj	me/gaj	me/gaj				ME/GAS	ME/GAS
9	3	D		9	σφόδρα	σφοδρα	σφοδρα	σφόδρα	sfo/dra	sfodra	sfodra	sfo/dra	sfo/dra			.	SFO/DRA	SFO/DRA
9	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	4	VF	FAI1S	600193	παραδοξάσω	παραδοξασω	παραδοξασω	παραδοξάζω	paradoca/sw	paradocasw	paradocasw	paradoca/zw	paradoca/zw				PARADOCA/SW	DOCA/ZW          PARA
9	4	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw\	e)gw	egw	e)gw/	e)gw/				E)GW\	E)GW/
9	4	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	4	RA	DSM	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
9	4	N2	DSM	9602	καιρῷ	καιρω	καιρω	καιρός	kairw~|	kairw	kairw	kairo/j	kairo/j				KAIRW=|	KAIRO/S
9	4	RD	DSM	11	ἐκείνῳ	ἐκεινω	εκεινω	ἐκεῖνος	e)kei/nw|	e)keinw	ekeinw	e)kei~noj	e)kei=noj				E)KEI/NW|	E)KEI=NOS
9	4	P		8	ἀνὰ	ἀνα	ανα	ἀνά	a)na\	a)na	ana	a)na/	a)na/				A)NA\	A)NA/
9	4	A1	ASN	17667	μέσον	μεσον	μεσον	μέσος	me/son	meson	meson	me/soj	me/soj				ME/SON	ME/SOS
9	4	RA	GPN	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
9	4	N3E	GPN	18242	κτηνῶν	κτηνων	κτηνων	κτῆνος	kthnw~n	kthnwn	kthnwn	kth~noj	kth=noj				KTHNW=N	KTH=NOS
9	4	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
9	4	N2	GPM	10050	Αἰγυπτίων	αἰγυπτιων	αιγυπτιων	Αἰγύπτιος	Ai)gupti/wn	ai)guptiwn	aiguptiwn	Ai)gu/ptioj	Ai)gu/ptioj				*AI)GUPTI/WN	*AI)GU/PTIOS
9	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	4	P		8	ἀνὰ	ἀνα	ανα	ἀνά	a)na\	a)na	ana	a)na/	a)na/				A)NA\	A)NA/
9	4	A1	ASN	17667	μέσον	μεσον	μεσον	μέσος	me/son	meson	meson	me/soj	me/soj				ME/SON	ME/SOS
9	4	RA	GPN	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
9	4	N3E	GPN	18242	κτηνῶν	κτηνων	κτηνων	κτῆνος	kthnw~n	kthnwn	kthnwn	kth~noj	kth=noj				KTHNW=N	KTH=NOS
9	4	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
9	4	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(w~n	ui(wn	uiwn	ui(o/j	ui(o/j				UI(W=N	UI(O/S
9	4	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l			·	*ISRAHL	*I)SRAH/L
9	4	D		9	οὐ	οὐ	ου	οὐ	ou)	ou)	ou	ou)	ou)				OU)	OU)
9	4	VF	FAI3S	632961	τελευτήσει	τελευτησει	τελευτησει	τελευτάω	teleuth/sei	teleuthsei	teleuthsei	teleuta/w	teleuta/w				TELEUTH/SEI	TELEUTA/W
9	4	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
9	4	A3	GPM	10051	πάντων	παντων	παντων	πᾶς	pa/ntwn	pantwn	pantwn	pa~j	pa=j				PA/NTWN	PA=S
9	4	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
9	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
9	4	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l				*ISRAHL	*I)SRAH/L
9	4	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(w~n	ui(wn	uiwn	ui(o/j	ui(o/j				UI(W=N	UI(O/S
9	4	A1	ASM	9475	ῥητόν	ῥητον	ρητον	ῥητός	r(hto/n	r(hton	rhton	r(hto/j	r(hto/j			.	R(HTO/N	R(HTO/S
9	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	5	VAI	AAI3S	633473	ἔδωκεν	ἐδωκεν	εδωκεν	δίδωμι	e/)dwken	e)dwken	edwken	di/dwmi	di/dwmi				E)/DWKEN	DI/DWMI
9	5	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
9	5	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j	qeo/j				QEO\S	QEO/S
9	5	N2	ASM	9474	ὅρον	ὁρον	ορον	ὅρος	o/(ron	o(ron	oron	o/(roj	o(/roj				O(/RON	O(/ROS
9	5	V1	PAPNSM	4793793	λέγων	λεγων	λεγων	λέγω	le/gwn	legwn	legwn	le/gw	le/gw				LE/GWN	LE/GW
9	5	P		8	Ἐν	ἐν	εν	ἐν	E)n	e)n	en	e)n	e)n				E)N	E)N
9	5	RA	DSF	10	τῇ	τη	τη	ὁ	th~|	th	th	o(	o(				TH=|	O(
9	5	D		9	αὔριον	αὐριον	αυριον	αὔριον	au/)rion	au)rion	aurion	au/)rion	au)/rion				AU)/RION	AU)/RION
9	5	VF	FAI3S	632961	ποιήσει	ποιησει	ποιησει	ποιέω	poih/sei	poihsei	poihsei	poie/w	poie/w				POIH/SEI	POIE/W
9	5	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
9	5	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
9	5	N3M	ASN	17666	ῥῆμα	ῥημα	ρημα	ῥῆμα	r(h~ma	r(hma	rhma	r(h~ma	r(h=ma				R(H=MA	R(H=MA
9	5	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	tou~to	touto	touto	ou~(toj	ou(=toj				TOU=TO	OU(=TOS
9	5	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
9	5	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
9	5	N1	GSF	13634	γῆς	γης	γης	γῆ	gh~j	ghj	ghj	gh~	gh=			.	GH=S	GH=
9	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	6	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	e)poi/hsen	e)poihsen	epoihsen	poie/w	poie/w				E)POI/HSEN	POIE/W
9	6	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
9	6	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
9	6	N3M	ASN	17666	ῥῆμα	ῥημα	ρημα	ῥῆμα	r(h~ma	r(hma	rhma	r(h~ma	r(h=ma				R(H=MA	R(H=MA
9	6	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	tou~to	touto	touto	ou~(toj	ou(=toj				TOU=TO	OU(=TOS
9	6	RA	DSF	10	τῇ	τη	τη	ὁ	th~|	th	th	o(	o(				TH=|	O(
