1	1	VA	AAD2P	895681	Ἀγαπήσατε	ἀγαπησατε	αγαπησατε	ἀγαπάω	A)gaph/sate	a)gaphsate	agaphsate	a)gapa/w	a)gapa/w				*A)GAPH/SATE	A)GAPA/W
7	13	D		9	ἀφθόνως	ἀφθονως	αφθονως	ἀφθόνως	a)fqo/nwj	a)fqonwj	afqonwj	a)fqo/nwj	a)fqo/nwj				A)FQO/NWS	A)FQO/NWS
7	13	X		5	τε	τε	τε	τε	te	te	te	te	te				TE	TE
7	13	V8	PAI1S	599169	μεταδίδωμι	μεταδιδωμι	μεταδιδωμι	μεταδίδωμι	metadi/dwmi	metadidwmi	metadidwmi	metadi/dwmi	metadi/dwmi			,	METADI/DWMI	DI/DWMI          META
7	13	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
7	13	N2	ASM	9474	πλοῦτον	πλουτον	πλουτον	πλοῦτος	plou~ton	plouton	plouton	plou~toj	plou=toj				PLOU=TON	PLOU=TOS
7	13	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j	au)to/j				AU)TH=S	AU)TO/S
7	13	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
7	13	V1	PMI1S	603265	ἀποκρύπτομαι	ἀποκρυπτομαι	αποκρυπτομαι	ἀποκρύπτω	a)pokru/ptomai	a)pokruptomai	apokruptomai	a)pokru/ptw	a)pokru/ptw			·	A)POKRU/PTOMAI	KRU/PTW          A)PO
7	14	A3	NSM	9347	ἀνεκλιπὴς	ἀνεκλιπης	ανεκλιπης	ἀνεκλιπής	a)nekliph\j	a)nekliphj	anekliphj	a)nekliph/j	a)nekliph/j				A)NEKLIPH\S	A)NEKLIPH/S
7	14	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
7	14	N2	NSM	9346	θησαυρός	θησαυρος	θησαυρος	θησαυρός	qhsauro/j	qhsauroj	qhsauroj	qhsauro/j	qhsauro/j				QHSAURO/S	QHSAURO/S
7	14	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/				E)STIN	EI)MI/
7	14	N2	DPM	10114	ἀνθρώποις	ἀνθρωποις	ανθρωποις	ἄνθρωπος	a)nqrw/poij	a)nqrwpoij	anqrwpoij	a/)nqrwpoj	a)/nqrwpoj			,	A)NQRW/POIS	A)/NQRWPOS
7	14	RR	ASM	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j	o(/j				O(\N	O(/S
7	14	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
7	14	VA	AMPNPM	5061569	κτησάμενοι	κτησαμενοι	κτησαμενοι	κτάομαι	kthsa/menoi	kthsamenoi	kthsamenoi	kta/omai	kta/omai				KTHSA/MENOI	KTA/OMAI
7	14	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
7	14	N2	ASM	9474	θεὸν	θεον	θεον	θεός	qeo\n	qeon	qeon	qeo/j	qeo/j				QEO\N	QEO/S
7	14	VAI	AMI3P	899713	ἐστείλαντο	ἐστειλαντο	εστειλαντο	στέλλω	e)stei/lanto	e)steilanto	esteilanto	ste/llw	ste/llw				E)STEI/LANTO	STE/LLW
7	14	N1A	ASF	13570	φιλίαν	φιλιαν	φιλιαν	φιλία	fili/an	filian	filian	fili/a	fili/a				FILI/AN	FILI/A
7	14	P		8	διὰ	δια	δια	διά	dia\	dia	dia	dia/	dia/				DIA\	DIA/
7	14	RA	APF	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(	o(				TA\S	O(
7	14	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
7	14	N1A	GSF	13634	παιδείας	παιδειας	παιδειας	παιδεία	paidei/aj	paideiaj	paideiaj	paidei/a	paidei/a				PAIDEI/AS	PAIDEI/A
7	14	N1A	APF	14082	δωρεὰς	δωρεας	δωρεας	δωρεά	dwrea\j	dwreaj	dwreaj	dwrea/	dwrea/				DWREA\S	DWREA/
7	14	VC	APPNPM	5065665	συσταθέντες	συσταθεντες	συσταθεντες	συνίστημι	sustaqe/ntej	sustaqentej	sustaqentej	suni/sthmi	suni/sthmi			.	SUSTAQE/NTES	I(/STHMI         SUN
7	15	RP	DS	13	Ἐμοὶ	ἐμοι	εμοι	ἐμοί	E)moi\	e)moi	emoi	e)moi/	e)moi/				E)MOI\	E)GW/
7	15	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
7	15	VO	AAO3S	633665	δῴη	δωη	δωη	δίδωμι	dw/|h	dwh	dwh	di/dwmi	di/dwmi				DW/|H	DI/DWMI
7	15	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
7	15	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j	qeo/j				QEO\S	QEO/S
7	15	VB	AAN	306049	εἰπεῖν	εἰπειν	ειπειν	λέγω	ei)pei~n	ei)pein	eipein	le/gw	le/gw				EI)PEI=N	LE/GW
7	15	P		8	κατὰ	κατα	κατα	κατά	kata\	kata	kata	kata/	kata/				KATA\	KATA/
7	15	N1	ASF	13570	γνώμην	γνωμην	γνωμην	γνώμη	gnw/mhn	gnwmhn	gnwmhn	gnw/mh	gnw/mh				GNW/MHN	GNW/MH
7	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	15	VC	APN	314241	ἐνθυμηθῆναι	ἐνθυμηθηναι	ενθυμηθηναι	ἐνθυμέομαι	e)nqumhqh~nai	e)nqumhqhnai	enqumhqhnai	e)nqume/omai	e)nqume/omai				E)NQUMHQH=NAI	QUME/OMAI        E)N
7	15	D		9	ἀξίως	ἀξιως	αξιως	ἀξίως	a)ci/wj	a)ciwj	aciwj	a)ci/wj	a)ci/wj				A)CI/WS	A)CI/WS
7	15	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
7	15	VM	XMPGPM	5160385	δεδομένων	δεδομενων	δεδομενων	δίδωμι	dedome/nwn	dedomenwn	dedomenwn	di/dwmi	di/dwmi			,	DEDOME/NWN	DI/DWMI
7	15	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
7	15	RD	NSM	11	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j	au)to/j				AU)TO\S	AU)TO/S
7	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	15	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
7	15	N1A	GSF	13634	σοφίας	σοφιας	σοφιας	σοφία	sofi/aj	sofiaj	sofiaj	sofi/a	sofi/a				SOFI/AS	SOFI/A
7	15	N2	NSM	9346	ὁδηγός	ὁδηγος	οδηγος	ὁδηγός	o(dhgo/j	o(dhgoj	odhgoj	o(dhgo/j	o(dhgo/j				O(DHGO/S	O(DHGO/S
7	15	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/				E)STIN	EI)MI/
7	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	15	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
7	15	A1	GPM	10051	σοφῶν	σοφων	σοφων	σοφός	sofw~n	sofwn	sofwn	sofo/j	sofo/j				SOFW=N	SOFO/S
7	15	N1M	NSM	9346	διορθωτής	διορθωτης	διορθωτης	διορθωτής	diorqwth/j	diorqwthj	diorqwthj	diorqwth/j	diorqwth/j			.	DIORQWTH/S	DIORQWTH/S
7	16	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
7	16	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
7	16	N3	DSF	13698	χειρὶ	χειρι	χειρι	χείρ	xeiri\	xeiri	xeiri	xei/r	xei/r				XEIRI\	XEI/R
7	16	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
7	16	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	16	RP	NP	13	ἡμεῖς	ἡμεις	ημεις	ἡμεῖς	h(mei~j	h(meij	hmeij	h(mei~j	h(mei=j				H(MEI=S	E)GW/
7	16	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	16	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
7	16	N2	NPM	9858	λόγοι	λογοι	λογοι	λόγος	lo/goi	logoi	logoi	lo/goj	lo/goj				LO/GOI	LO/GOS
7	16	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν	h(mw~n	h(mwn	hmwn	h(mw~n	h(mw=n				H(MW=N	E)GW/
7	16	A1S	NSF	13443	πᾶσά	πασα	πασα	πᾶς	pa~sa/	pasa	pasa	pa~j	pa=j				PA=SA/	PA=S
7	16	X		5	τε	τε	τε	τε	te	te	te	te	te				TE	TE
7	16	N3I	NSF	13442	φρόνησις	φρονησις	φρονησις	φρόνησις	fro/nhsij	fronhsij	fronhsij	fro/nhsij	fro/nhsij				FRO/NHSIS	FRO/NHSIS
7	16	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	16	N1A	GPF	14146	ἐργατειῶν	ἐργατειων	εργατειων	ἐργατεία	e)rgateiw~n	e)rgateiwn	ergateiwn	e)rgatei/a	e)rgatei/a				E)RGATEIW=N	E)RGATEI/A
7	16	N1	NSF	13442	ἐπιστήμη	ἐπιστημη	επιστημη	ἐπιστήμη	e)pisth/mh	e)pisthmh	episthmh	e)pisth/mh	e)pisth/mh			.	E)PISTH/MH	E)PISTH/MH
7	17	RD	NSM	11	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j	au)to/j				AU)TO\S	AU)TO/S
7	17	X		5	γάρ	γαρ	γαρ	γάρ	ga/r	gar	gar	ga/r	ga/r				GA/R	GA/R
7	17	RP	DS	13	μοι	μοι	μοι	μοι	moi	moi	moi	moi	moi				MOI	E)GW/
7	17	VAI	AAI3S	633473	ἔδωκεν	ἐδωκεν	εδωκεν	δίδωμι	e/)dwken	e)dwken	edwken	di/dwmi	di/dwmi				E)/DWKEN	DI/DWMI
7	17	RA	GPN	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
7	17	V9	PAPGPN	9348545	ὄντων	ὀντων	οντων	εἰμί	o/)ntwn	o)ntwn	ontwn	ei)mi/	ei)mi/				O)/NTWN	EI)MI/
7	17	N3I	ASF	13570	γνῶσιν	γνωσιν	γνωσιν	γνῶσις	gnw~sin	gnwsin	gnwsin	gnw~sij	gnw=sij				GNW=SIN	GNW=SIS
7	17	A3H	ASF	13571	ἀψευδῆ	ἀψευδη	αψευδη	ἀψευδής	a)yeudh~	a)yeudh	ayeudh	a)yeudh/j	a)yeudh/j				A)YEUDH=	A)YEUDH/S
7	17	VX	XAN	306561	εἰδέναι	εἰδεναι	ειδεναι	οἶδα	ei)de/nai	ei)denai	eidenai	oi~)da	oi)=da				EI)DE/NAI	OI)=DA
7	17	N3I	ASF	13570	σύστασιν	συστασιν	συστασιν	σύστασις	su/stasin	sustasin	sustasin	su/stasij	su/stasij				SU/STASIN	SU/STASIS
7	17	N2	GSM	9538	κόσμου	κοσμου	κοσμου	κόσμος	ko/smou	kosmou	kosmou	ko/smoj	ko/smoj				KO/SMOU	KO/SMOS
7	17	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	17	N1A	ASF	13570	ἐνέργειαν	ἐνεργειαν	ενεργειαν	ἐνέργεια	e)ne/rgeian	e)nergeian	energeian	e)ne/rgeia	e)ne/rgeia				E)NE/RGEIAN	E)NE/RGEIA
7	17	N2N	GPN	18242	στοιχείων	στοιχειων	στοιχειων	στοιχεῖον	stoixei/wn	stoixeiwn	stoixeiwn	stoixei~on	stoixei=on			,	STOIXEI/WN	STOIXEI=ON
7	18	N1	ASF	13570	ἀρχὴν	ἀρχην	αρχην	ἀρχή	a)rxh\n	a)rxhn	arxhn	a)rxh/	a)rxh/				A)RXH\N	A)RXH/
7	18	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	18	N3E	ASN	17666	τέλος	τελος	τελος	τέλος	te/loj	teloj	teloj	te/loj	te/loj				TE/LOS	TE/LOS
7	18	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	18	N3T	ASF	13570	μεσότητα	μεσοτητα	μεσοτητα	μεσότης	meso/thta	mesothta	mesothta	meso/thj	meso/thj				MESO/THTA	MESO/THS
7	18	N2	GPM	10050	χρόνων	χρονων	χρονων	χρόνος	xro/nwn	xronwn	xronwn	xro/noj	xro/noj			,	XRO/NWN	XRO/NOS
7	18	N1	GPF	14146	τροπῶν	τροπων	τροπων	τροπή	tropw~n	tropwn	tropwn	troph/	troph/				TROPW=N	TROPH/
7	18	N1	APF	14082	ἀλλαγὰς	ἀλλαγας	αλλαγας	ἀλλαγή	a)llaga\j	a)llagaj	allagaj	a)llagh/	a)llagh/				A)LLAGA\S	A)LLAGH/
7	18	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	18	N1	APF	14082	μεταβολὰς	μεταβολας	μεταβολας	μεταβολή	metabola\j	metabolaj	metabolaj	metabolh/	metabolh/				METABOLA\S	METABOLH/
7	18	N2	GPM	10050	καιρῶν	καιρων	καιρων	καιρός	kairw~n	kairwn	kairwn	kairo/j	kairo/j			,	KAIRW=N	KAIRO/S
7	19	N2	GSM	9538	ἐνιαυτοῦ	ἐνιαυτου	ενιαυτου	ἐνιαυτός	e)niautou~	e)niautou	eniautou	e)niauto/j	e)niauto/j				E)NIAUTOU=	E)NIAUTO/S
7	19	N2	APM	9986	κύκλους	κυκλους	κυκλους	κύκλος	ku/klouj	kuklouj	kuklouj	ku/kloj	ku/kloj				KU/KLOUS	KU/KLOS
7	19	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	19	N2N	GPN	18242	ἄστρων	ἀστρων	αστρων	ἄστρον	a/)strwn	a)strwn	astrwn	a/)stron	a)/stron				A)/STRWN	A)/STRON
7	19	N3I	APF	14082	θέσεις	θεσεις	θεσεις	θέσις	qe/seij	qeseij	qeseij	qe/sij	qe/sij			,	QE/SEIS	QE/SIS
7	20	N3I	APF	14082	φύσεις	φυσεις	φυσεις	φύσις	fu/seij	fuseij	fuseij	fu/sij	fu/sij				FU/SEIS	FU/SIS
7	20	N2	GPN	18242	ζῴων	ζωων	ζωων	ζῷον	zw/|wn	zwwn	zwwn	zw~|on	zw=|on				ZW/|WN	ZW=|ON
7	20	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	20	N2	APM	9986	θυμοὺς	θυμους	θυμους	θυμός	qumou\j	qumouj	qumouj	qumo/j	qumo/j				QUMOU\S	QUMO/S
7	20	N2N	GPN	18242	θηρίων	θηριων	θηριων	θηρίον	qhri/wn	qhriwn	qhriwn	qhri/on	qhri/on			,	QHRI/WN	QHRI/ON
7	20	N3M	GPN	18242	πνευμάτων	πνευματων	πνευματων	πνεῦμα	pneuma/twn	pneumatwn	pneumatwn	pneu~ma	pneu=ma				PNEUMA/TWN	PNEU=MA
7	20	N1A	APF	14082	βίας	βιας	βιας	βία	bi/aj	biaj	biaj	bi/a	bi/a				BI/AS	BI/A
7	20	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	20	N2	APM	9986	διαλογισμοὺς	διαλογισμους	διαλογισμους	διαλογισμός	dialogismou\j	dialogismouj	dialogismouj	dialogismo/j	dialogismo/j				DIALOGISMOU\S	DIALOGISMO/S
7	20	N2	GPM	10050	ἀνθρώπων	ἀνθρωπων	ανθρωπων	ἄνθρωπος	a)nqrw/pwn	a)nqrwpwn	anqrwpwn	a/)nqrwpoj	a)/nqrwpoj			,	A)NQRW/PWN	A)/NQRWPOS
7	20	N1A	APF	14082	διαφορὰς	διαφορας	διαφορας	διαφορά	diafora\j	diaforaj	diaforaj	diafora/	diafora/				DIAFORA\S	DIAFORA/
7	20	N2N	GPN	18242	φυτῶν	φυτων	φυτων	φυτόν	futw~n	futwn	futwn	futo/n	futo/n				FUTW=N	FUTO/N
7	20	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	20	N3I	APF	14082	δυνάμεις	δυναμεις	δυναμεις	δύναμις	duna/meij	dunameij	dunameij	du/namij	du/namij				DUNA/MEIS	DU/NAMIS
7	20	N1S	GPF	14146	ῥιζῶν	ῥιζων	ριζων	ῥίζα	r(izw~n	r(izwn	rizwn	r(i/za	r(i/za			,	R(IZW=N	R(I/ZA
7	21	A1	NPN	18051	ὅσα	ὁσα	οσα	ὅσος	o/(sa	o(sa	osa	o/(soj	o(/soj				O(/SA	O(/SOS
7	21	X		5	τέ	τε	τε	τε	te/	te	te	te	te				TE/	TE
7	21	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/				E)STIN	EI)MI/
7	21	A1	NPN	18051	κρυπτὰ	κρυπτα	κρυπτα	κρυπτός	krupta\	krupta	krupta	krupto/j	krupto/j				KRUPTA\	KRUPTO/S
7	21	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	21	A3H	NPN	18051	ἐμφανῆ	ἐμφανη	εμφανη	ἐμφανής	e)mfanh~	e)mfanh	emfanh	e)mfanh/j	e)mfanh/j				E)MFANH=	E)MFANH/S
7	21	VZI	AAI1S	600705	ἔγνων	ἐγνων	εγνων	γινώσκω	e/)gnwn	e)gnwn	egnwn	ginw/skw	ginw/skw			·	E)/GNWN	GIGNW/SKW
7	21	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
7	21	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
7	21	A3	GPN	18243	πάντων	παντων	παντων	πᾶς	pa/ntwn	pantwn	pantwn	pa~j	pa=j				PA/NTWN	PA=S
7	21	N3	NSF	13442	τεχνῖτις	τεχνιτις	τεχνιτις	τεχνῖτις	texni~tij	texnitij	texnitij	texni~tij	texni=tij				TEXNI=TIS	TEXNI=TIS
7	21	VAI	AAI3S	633473	ἐδίδαξέν	ἐδιδαξεν	εδιδαξεν	διδάσκω	e)di/dace/n	e)didacen	edidacen	dida/skw	dida/skw				E)DI/DACE/N	DIDA/SKW
7	21	RP	AS	13	με	με	με	μέ	me	me	me	me/	me/				ME	E)GW/
7	21	N1A	NSF	13442	σοφία	σοφια	σοφια	σοφία	sofi/a	sofia	sofia	sofi/a	sofi/a			.	SOFI/A	SOFI/A
7	22	V9	PAI3S	631937	Ἔστιν	ἐστιν	εστιν	εἰμί	E/)stin	e)stin	estin	ei)mi/	ei)mi/				E)/STIN	EI)MI/
7	22	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
7	22	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
7	22	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)th~|	au)th	auth	au)to/j	au)to/j				AU)TH=|	AU)TO/S
7	22	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu~ma	pneuma	pneuma	pneu~ma	pneu=ma				PNEU=MA	PNEU=MA
7	22	A1A	NSN	17539	νοερόν	νοερον	νοερον	νοερός	noero/n	noeron	noeron	noero/j	noero/j			,	NOERO/N	NOERO/S
7	22	A1A	NSN	17539	ἅγιον	ἁγιον	αγιον	ἅγιος	a/(gion	a(gion	agion	a/(gioj	a(/gioj			,	A(/GION	A(/GIOS
7	22	A3H	NSN	17539	μονογενές	μονογενες	μονογενες	μονογενής	monogene/j	monogenej	monogenej	monogenh/j	monogenh/j			,	MONOGENE/S	MONOGENH/S
7	22	A3H	NSN	17539	πολυμερές	πολυμερες	πολυμερες	πολυμερής	polumere/j	polumerej	polumerej	polumerh/j	polumerh/j			,	POLUMERE/S	POLUMERH/S
7	22	A1	NSN	17539	λεπτόν	λεπτον	λεπτον	λεπτός	lepto/n	lepton	lepton	lepto/j	lepto/j			,	LEPTO/N	LEPTO/S
7	22	A1B	NSN	17539	εὐκίνητον	εὐκινητον	ευκινητον	εὐκίνητος	eu)ki/nhton	eu)kinhton	eukinhton	eu)ki/nhtoj	eu)ki/nhtoj			,	EU)KI/NHTON	EU)KI/NHTOS
7	22	A1	NSN	17539	τρανόν	τρανον	τρανον	τρανός	trano/n	tranon	tranon	trano/j	trano/j			,	TRANO/N	TRANO/S
7	22	A1B	NSN	17539	ἀμόλυντον	ἀμολυντον	αμολυντον	ἀμόλυντος	a)mo/lunton	a)molunton	amolunton	a)mo/luntoj	a)mo/luntoj			,	A)MO/LUNTON	A)MO/LUNTOS
7	22	A3H	NSN	17539	σαφές	σαφες	σαφες	σαφής	safe/j	safej	safej	safh/j	safh/j			,	SAFE/S	SAFH/S
7	22	A1B	NSN	17539	ἀπήμαντον	ἀπημαντον	απημαντον	ἀπήμαντος	a)ph/manton	a)phmanton	aphmanton	a)ph/mantoj	a)ph/mantoj			,	A)PH/MANTON	A)PH/MANTOS
7	22	A1B	NSN	17539	φιλάγαθον	φιλαγαθον	φιλαγαθον	φιλάγαθος	fila/gaqon	filagaqon	filagaqon	fila/gaqoj	fila/gaqoj			,	FILA/GAQON	FILA/GAQOS
7	22	A3U	NSN	17539	ὀξύ	ὀξυ	οξυ	ὀξύς	o)cu/	o)cu	ocu	o)cu/j	o)cu/j			,	O)CU/	O)CU/S
7	23	A1B	NSN	17539	ἀκώλυτον	ἀκωλυτον	ακωλυτον	ἀκώλυτος	a)kw/luton	a)kwluton	akwluton	a)kw/lutoj	a)kw/lutoj			,	A)KW/LUTON	A)KW/LUTOS
7	23	A1	NSN	17539	εὐεργετικόν	εὐεργετικον	ευεργετικον	εὐεργετικός	eu)ergetiko/n	eu)ergetikon	euergetikon	eu)ergetiko/j	eu)ergetiko/j			,	EU)ERGETIKO/N	EU)ERGETIKO/S
7	23	A1B	NSN	17539	φιλάνθρωπον	φιλανθρωπον	φιλανθρωπον	φιλάνθρωπος	fila/nqrwpon	filanqrwpon	filanqrwpon	fila/nqrwpoj	fila/nqrwpoj			,	FILA/NQRWPON	FILA/NQRWPOS
7	23	A1A	NSN	17539	βέβαιον	βεβαιον	βεβαιον	βέβαιος	be/baion	bebaion	bebaion	be/baioj	be/baioj			,	BE/BAION	BE/BAIOS
7	23	A3H	NSN	17539	ἀσφαλές	ἀσφαλες	ασφαλες	ἀσφαλής	a)sfale/j	a)sfalej	asfalej	a)sfalh/j	a)sfalh/j			,	A)SFALE/S	A)SFALH/S
7	23	A1B	NSN	17539	ἀμέριμνον	ἀμεριμνον	αμεριμνον	ἀμέριμνος	a)me/rimnon	a)merimnon	amerimnon	a)me/rimnoj	a)me/rimnoj			,	A)ME/RIMNON	A)ME/RIMNOS
7	23	A1B	NSN	17539	παντοδύναμον	παντοδυναμον	παντοδυναμον	παντοδύναμος	pantodu/namon	pantodunamon	pantodunamon	pantodu/namoj	pantodu/namoj			,	PANTODU/NAMON	PANTODU/NAMOS
7	23	A1B	NSN	17539	πανεπίσκοπον	πανεπισκοπον	πανεπισκοπον	πανεπίσκοπος	panepi/skopon	panepiskopon	panepiskopon	panepi/skopoj	panepi/skopoj				PANEPI/SKOPON	PANEPI/SKOPOS
7	23	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	23	P		8	διὰ	δια	δια	διά	dia\	dia	dia	dia/	dia/				DIA\	DIA/
7	23	A3	GPN	18243	πάντων	παντων	παντων	πᾶς	pa/ntwn	pantwn	pantwn	pa~j	pa=j				PA/NTWN	PA=S
7	23	V2	PAPNSN	8988097	χωροῦν	χωρουν	χωρουν	χωρέω	xwrou~n	xwroun	xwroun	xwre/w	xwre/w				XWROU=N	XWRE/W
7	23	N3M	GPN	18242	πνευμάτων	πνευματων	πνευματων	πνεῦμα	pneuma/twn	pneumatwn	pneumatwn	pneu~ma	pneu=ma				PNEUMA/TWN	PNEU=MA
7	23	A1A	GPN	18243	νοερῶν	νοερων	νοερων	νοερός	noerw~n	noerwn	noerwn	noero/j	noero/j				NOERW=N	NOERO/S
7	23	A1A	GPN	18243	καθαρῶν	καθαρων	καθαρων	καθαρός	kaqarw~n	kaqarwn	kaqarwn	kaqaro/j	kaqaro/j				KAQARW=N	KAQARO/S
7	23	A1	GPMS	75587	λεπτοτάτων	λεπτοτατων	λεπτοτατων	λεπτός	leptota/twn	leptotatwn	leptotatwn	lepto/j	lepto/j			.	LEPTOTA/TWN	LEPTO/S
7	24	A1S	GSF	13635	πάσης	πασης	πασης	πᾶς	pa/shj	pashj	pashj	pa~j	pa=j				PA/SHS	PA=S
7	24	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
7	24	N3I	GSF	13634	κινήσεως	κινησεως	κινησεως	κίνησις	kinh/sewj	kinhsewj	kinhsewj	ki/nhsij	ki/nhsij				KINH/SEWS	KI/NHSIS
7	24	A1	NSNC	50307	κινητικώτερον	κινητικωτερον	κινητικωτερον	κινητικός	kinhtikw/teron	kinhtikwteron	kinhtikwteron	kinhtiko/j	kinhtiko/j				KINHTIKW/TERON	KINHTIKO/S
7	24	N1A	NSF	13442	σοφία	σοφια	σοφια	σοφία	sofi/a	sofia	sofia	sofi/a	sofi/a			,	SOFI/A	SOFI/A
7	24	V1	PAI3S	631937	διήκει	διηκει	διηκει	διήκω	dih/kei	dihkei	dihkei	dih/kw	dih/kw				DIH/KEI	H(/KW            DIA
7	24	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
7	24	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
7	24	V2	PAI3S	631937	χωρεῖ	χωρει	χωρει	χωρέω	xwrei~	xwrei	xwrei	xwre/w	xwre/w				XWREI=	XWRE/W
7	24	P		8	διὰ	δια	δια	διά	dia\	dia	dia	dia/	dia/				DIA\	DIA/
7	24	A3	GPN	18243	πάντων	παντων	παντων	πᾶς	pa/ntwn	pantwn	pantwn	pa~j	pa=j				PA/NTWN	PA=S
7	24	P		8	διὰ	δια	δια	διά	dia\	dia	dia	dia/	dia/				DIA\	DIA/
7	24	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
7	24	N3T	ASF	13570	καθαρότητα	καθαροτητα	καθαροτητα	καθαρότης	kaqaro/thta	kaqarothta	kaqarothta	kaqaro/thj	kaqaro/thj			·	KAQARO/THTA	KAQARO/THS
7	25	N3D	NSF	13442	ἀτμὶς	ἀτμις	ατμις	ἀτμίς	a)tmi\j	a)tmij	atmij	a)tmi/j	a)tmi/j				A)TMI\S	A)TMI/S
