1	1	N2	NPM	9858	Λόγοι	λογοι	λογοι	λόγος	Lo/goi	logoi	logoi	lo/goj	lo/goj				LO/GOI	LO/GOS
3	12	D		9	οὕτως	οὑτως	ουτως	οὕτως	ou/(twj	ou(twj	outwj	ou/(twj	ou(/twj				OU(/TWS	OU(/TWS
3	12	VS	FPI3P	903297	ἐκσπασθήσονται	ἐκσπασθησονται	εκσπασθησονται	ἐκσπάω	e)kspasqh/sontai	e)kspasqhsontai	ekspasqhsontai	e)kspa/w	e)kspa/w				E)KSPASQH/SONTAI	SPA/W            E)K
3	12	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
3	12	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(oi\	ui(oi	uioi	ui(o/j	ui(o/j				UI(OI\	UI(O/S
3	12	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l				*ISRAHL	*I)SRAH/L
3	12	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
3	12	V2	PAPNPM	5055937	κατοικοῦντες	κατοικουντες	κατοικουντες	κατοικέω	katoikou~ntej	katoikountej	katoikountej	katoike/w	katoike/w				KATOIKOU=NTES	OI)KE/W          KATA
3	12	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	12	N1A	DSF	13698	Σαμαρείᾳ	σαμαρεια	σαμαρεια	Σαμάρεια	Samarei/a|	samareia	samareia	Sama/reia	Sama/reia				*SAMAREI/A|	*SAMAREI/A
3	12	D		9	κατέναντι	κατεναντι	κατεναντι	κατέναντι	kate/nanti	katenanti	katenanti	kate/nanti	kate/nanti				KATE/NANTI	KATE/NANTI
3	12	N1	GSF	13634	φυλῆς	φυλης	φυλης	φυλή	fulh~j	fulhj	fulhj	fulh/	fulh/				FULH=S	FULH/
3	12	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	12	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	12	N2	DS	5506	Δαμασκῷ	δαμασκω	δαμασκω	Δαμασκός	Damaskw~|	damaskw	damaskw	Damasko/j	Damasko/j				*DAMASKW=|	*DAMASKO/S
3	12	N3V	NPM	9858	ἱερεῖς	ἱερεις	ιερεις	ἱερεύς	i(erei~j	i(ereij	iereij	i(ereu/j	i(ereu/j			.	I(EREI=S	I(EREU/S
3	13	VA	AAD2P	895681	ἀκούσατε	ἀκουσατε	ακουσατε	ἀκούω	a)kou/sate	a)kousate	akousate	a)kou/w	a)kou/w				A)KOU/SATE	A)KOU/W
3	13	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	13	VA	AMD2P	899777	ἐπιμαρτύρασθε	ἐπιμαρτυρασθε	επιμαρτυρασθε	ἐπιμαρτυρέω	e)pimartu/rasqe	e)pimarturasqe	epimarturasqe	e)pimarture/w	e)pimarture/w				E)PIMARTU/RASQE	MARTURE/W        E)PI
3	13	RA	DSM	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
3	13	N2	DSM	9602	οἴκῳ	οἰκω	οικω	οἶκος	oi/)kw|	oi)kw	oikw	oi~)koj	oi)=koj				OI)/KW|	OI)=KOS
3	13	N	GSM	9538	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	Iakwb	iakwb	iakwb	I)akw/b	I)akw/b			,	*IAKWB	*I)AKW/B
3	13	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gei	legei	legei	le/gw	le/gw				LE/GEI	LE/GW
3	13	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
3	13	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	13	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j	qeo/j				QEO\S	QEO/S
3	13	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	13	N3R	NSM	9346	παντοκράτωρ	παντοκρατωρ	παντοκρατωρ	παντοκράτωρ	pantokra/twr	pantokratwr	pantokratwr	pantokra/twr	pantokra/twr			,	PANTOKRA/TWR	PANTOKRA/TWR
3	14	C		4	διότι	διοτι	διοτι	διότι	dio/ti	dioti	dioti	dio/ti	dio/ti				DIO/TI	DIO/TI
3	14	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	14	RA	DSF	10	τῇ	τη	τη	ὁ	th~|	th	th	o(	o(				TH=|	O(
3	14	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra			,	H(ME/RA|	H(ME/RA
3	14	D		9	ὅταν	ὁταν	οταν	ὅταν	o/(tan	o(tan	otan	o/(tan	o(/tan				O(/TAN	O(/TAN
3	14	V2	PAI1S	599169	ἐκδικῶ	ἐκδικω	εκδικω	ἐκδικέω	e)kdikw~	e)kdikw	ekdikw	e)kdike/w	e)kdike/w				E)KDIKW=	DIKE/W           E)K
3	14	N1A	GSF	13634	ἀσεβείας	ἀσεβειας	ασεβειας	ἀσέβεια	a)sebei/aj	a)sebeiaj	asebeiaj	a)se/beia	a)se/beia				A)SEBEI/AS	A)SE/BEIA
3	14	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	14	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l				*ISRAHL	*I)SRAH/L
3	14	P		8	ἐπ	ἐπ	επ	ἐπί	e)p	e)p	ep	e)pi/	e)pi/				E)P'	E)PI/
3	14	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός	au)to/n	au)ton	auton	au)to/j	au)to/j			,	AU)TO/N	AU)TO/S
3	14	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	14	VF	FAI1S	600193	ἐκδικήσω	ἐκδικησω	εκδικησω	ἐκδικέω	e)kdikh/sw	e)kdikhsw	ekdikhsw	e)kdike/w	e)kdike/w				E)KDIKH/SW	DIKE/W           E)K
3	14	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
3	14	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
3	14	N2N	APN	18178	θυσιαστήρια	θυσιαστηρια	θυσιαστηρια	θυσιαστήριον	qusiasth/ria	qusiasthria	qusiasthria	qusiasth/rion	qusiasth/rion				QUSIASTH/RIA	QUSIASTH/RION
3	14	N	GSF	13634	Βαιθηλ	βαιθηλ	βαιθηλ	Βαιθηλ	Baiqhl	baiqhl	baiqhl	Baiqhl	Baiqhl			,	*BAIQHL	*BAIQHL
3	14	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	14	VD	FPI3S	641153	κατασκαφήσεται	κατασκαφησεται	κατασκαφησεται	κατασκάπτω	kataskafh/setai	kataskafhsetai	kataskafhsetai	kataska/ptw	kataska/ptw				KATASKAFH/SETAI	SKA/PTW          KATA
3	14	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
3	14	N3T	APN	18178	κέρατα	κερατα	κερατα	κέρας	ke/rata	kerata	kerata	ke/raj	ke/raj				KE/RATA	KE/RAS
3	14	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	14	N2N	GSN	17730	θυσιαστηρίου	θυσιαστηριου	θυσιαστηριου	θυσιαστήριον	qusiasthri/ou	qusiasthriou	qusiasthriou	qusiasth/rion	qusiasth/rion				QUSIASTHRI/OU	QUSIASTH/RION
3	14	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	14	VF2	FMI3P	899201	πεσοῦνται	πεσουνται	πεσουνται	πίπτω	pesou~ntai	pesountai	pesountai	pi/ptw	pi/ptw				PESOU=NTAI	PI/PTW
3	14	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
3	14	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
3	14	N1	ASF	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~	gh=			·	GH=N	GH=
3	15	VF2	FAI1S	600193	συγχεῶ	συγχεω	συγχεω	συγχέω	sugxew~	sugxew	sugxew	sugxe/w	sugxe/w				SUGXEW=	XE/W             SUN
3	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	15	VF	FAI1S	600193	πατάξω	παταξω	παταξω	πατάσσω	pata/cw	patacw	patacw	pata/ssw	pata/ssw				PATA/CW	PATA/SSW
3	15	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	15	N2	ASM	9474	οἶκον	οἰκον	οικον	οἶκος	oi~)kon	oi)kon	oikon	oi~)koj	oi)=koj				OI)=KON	OI)=KOS
3	15	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	15	A1B	ASM	9475	περίπτερον	περιπτερον	περιπτερον	περίπτερος	peri/pteron	peripteron	peripteron	peri/pteroj	peri/pteroj				PERI/PTERON	PERI/PTEROS
3	15	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
3	15	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	15	N2	ASM	9474	οἶκον	οἰκον	οικον	οἶκος	oi~)kon	oi)kon	oikon	oi~)koj	oi)=koj				OI)=KON	OI)=KOS
3	15	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	15	A1	ASM	9475	θερινόν	θερινον	θερινον	θερινός	qerino/n	qerinon	qerinon	qerino/j	qerino/j			,	QERINO/N	QERINO/S
3	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	15	VF2	FMI3P	899201	ἀπολοῦνται	ἀπολουνται	απολουνται	ἀπόλλυμι	a)polou~ntai	a)polountai	apolountai	a)po/llumi	a)po/llumi				A)POLOU=NTAI	O)LLU/W          A)PO
3	15	N2	NPM	9858	οἶκοι	οἰκοι	οικοι	οἶκος	oi~)koi	oi)koi	oikoi	oi~)koj	oi)=koj				OI)=KOI	OI)=KOS
3	15	A1	NPM	9859	ἐλεφάντινοι	ἐλεφαντινοι	ελεφαντινοι	ἐλεφάντινος	e)lefa/ntinoi	e)lefantinoi	elefantinoi	e)lefa/ntinoj	e)lefa/ntinoj			,	E)LEFA/NTINOI	E)LEFA/NTINOS
3	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	15	VC	FPI3P	903297	προστεθήσονται	προστεθησονται	προστεθησονται	προστίθημι	prosteqh/sontai	prosteqhsontai	prosteqhsontai	prosti/qhmi	prosti/qhmi				PROSTEQH/SONTAI	TI/QHMI          PROS
3	15	N2	NPM	9858	οἶκοι	οἰκοι	οικοι	οἶκος	oi~)koi	oi)koi	oikoi	oi~)koj	oi)=koj				OI)=KOI	OI)=KOS
3	15	A1A	NPM	9859	ἕτεροι	ἑτεροι	ετεροι	ἕτερος	e/(teroi	e(teroi	eteroi	e/(teroj	e(/teroj				E(/TEROI	E(/TEROS
3	15	A1	NPM	9859	πολλοί	πολλοι	πολλοι	πολύς	polloi/	polloi	polloi	polu/j	polu/j			,	POLLOI/	POLU/S
3	15	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gei	legei	legei	le/gw	le/gw				LE/GEI	LE/GW
3	15	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj			.	KU/RIOS	KU/RIOS
4	1	VA	AAD2P	895681	Ἀκούσατε	ἀκουσατε	ακουσατε	ἀκούω	A)kou/sate	a)kousate	akousate	a)kou/w	a)kou/w				A)KOU/SATE	A)KOU/W
4	1	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
4	1	N2	ASM	9474	λόγον	λογον	λογον	λόγος	lo/gon	logon	logon	lo/goj	lo/goj				LO/GON	LO/GOS
4	1	RD	ASM	11	τοῦτον	τουτον	τουτον	οὗτος	tou~ton	touton	touton	ou~(toj	ou(=toj			,	TOU=TON	OU(=TOS
4	1	N3I	VPF	14018	δαμάλεις	δαμαλεις	δαμαλεις	δάμαλις	dama/leij	damaleij	damaleij	da/malij	da/malij				DAMA/LEIS	DA/MALIS
4	1	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
4	1	N3D	GSF	13634	Βασανίτιδος	βασανιτιδος	βασανιτιδος	Βασανῖτις	Basani/tidoj	basanitidoj	basanitidoj	Basani~tij	Basani=tij				*BASANI/TIDOS	*BASANI/TIS
4	1	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
4	1	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
4	1	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
4	1	N3E	DSN	17794	ὄρει	ὀρει	ορει	ὄρος	o/)rei	o)rei	orei	o/)roj	o)/roj				O)/REI	O)/ROS
4	1	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
4	1	N1A	GSF	13634	Σαμαρείας	σαμαρειας	σαμαρειας	Σαμάρεια	Samarei/aj	samareiaj	samareiaj	Sama/reia	Sama/reia				*SAMAREI/AS	*SAMAREI/A
4	1	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
4	1	V1	PAPNPF	7153089	καταδυναστεύουσαι	καταδυναστευουσαι	καταδυναστευουσαι	καταδυναστεύω	katadunasteu/ousai	katadunasteuousai	katadunasteuousai	katadunasteu/w	katadunasteu/w				KATADUNASTEU/OUSAI	DUNASTEU/W       KATA
4	1	N2	APM	9986	πτωχοὺς	πτωχους	πτωχους	πτωχός	ptwxou\j	ptwxouj	ptwxouj	ptwxo/j	ptwxo/j				PTWXOU\S	PTWXO/S
4	1	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	1	V2	PAPNPF	7153089	καταπατοῦσαι	καταπατουσαι	καταπατουσαι	καταπατέω	katapatou~sai	katapatousai	katapatousai	katapate/w	katapate/w				KATAPATOU=SAI	PATE/W           KATA
4	1	N3T	APM	9986	πένητας	πενητας	πενητας	πένης	pe/nhtaj	penhtaj	penhtaj	pe/nhj	pe/nhj				PE/NHTAS	PE/NHS
4	1	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
4	1	V1	PAPNPF	7153089	λέγουσαι	λεγουσαι	λεγουσαι	λέγω	le/gousai	legousai	legousai	le/gw	le/gw				LE/GOUSAI	LE/GW
4	1	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
4	1	N2	DPM	10114	κυρίοις	κυριοις	κυριοις	κύριος	kuri/oij	kurioij	kurioij	ku/rioj	ku/rioj				KURI/OIS	KU/RIOS
4	1	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
4	1	VO	AAD2P	895681	Ἐπίδοτε	ἐπιδοτε	επιδοτε	ἐπιδίδωμι	E)pi/dote	e)pidote	epidote	e)pidi/dwmi	e)pidi/dwmi				E)PI/DOTE	DI/DWMI          E)PI
4	1	RP	DP	13	ἡμῖν	ἡμιν	ημιν	ἡμῖν	h(mi~n	h(min	hmin	h(mi~n	h(mi=n				H(MI=N	E)GW/
4	1	C		4	ὅπως	ὁπως	οπως	ὅπως	o/(pwj	o(pwj	opwj	o/(pwj	o(/pwj				O(/PWS	O(/PWS
4	1	VB	AAS1P	862977	πίωμεν	πιωμεν	πιωμεν	πίνω	pi/wmen	piwmen	piwmen	pi/nw	pi/nw			·	PI/WMEN	PI/NW
4	2	V5	PAI3S	631937	ὀμνύει	ὀμνυει	ομνυει	ὀμνύω	o)mnu/ei	o)mnuei	omnuei	o)mnu/w	o)mnu/w				O)MNU/EI	O)/MNUMI
4	2	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
4	2	P		8	κατὰ	κατα	κατα	κατά	kata\	kata	kata	kata/	kata/				KATA\	KATA/
4	2	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
4	2	A1A	GPM	10051	ἁγίων	ἁγιων	αγιων	ἅγιος	a(gi/wn	a(giwn	agiwn	a/(gioj	a(/gioj				A(GI/WN	A(/GIOS
4	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
4	2	C		4	Διότι	διοτι	διοτι	διότι	Dio/ti	dioti	dioti	dio/ti	dio/ti				DIO/TI	DIO/TI
4	2	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou\	i)dou	idou	i)dou/	i)dou/				I)DOU\	I)DOU/
4	2	N1A	NPF	13954	ἡμέραι	ἡμεραι	ημεραι	ἡμέρα	h(me/rai	h(merai	hmerai	h(me/ra	h(me/ra				H(ME/RAI	H(ME/RA
4	2	V1	PMI3P	898177	ἔρχονται	ἐρχονται	ερχονται	ἔρχομαι	e/)rxontai	e)rxontai	erxontai	e/)rxomai	e)/rxomai				E)/RXONTAI	E)/RXOMAI
4	2	P		8	ἐφ	ἐφ	εφ	ἐπί	e)f	e)f	ef	e)pi/	e)pi/				E)F'	E)PI/
4	2	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma~j	u(maj	umaj	u(ma~j	u(ma=j			,	U(MA=S	SU/
4	2	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	2	VF	FMI3P	899201	λήμψονται	λημψονται	λημψονται	λαμβάνω	lh/myontai	lhmyontai	lhmyontai	lamba/nw	lamba/nw				LH/MYONTAI	LAMBA/NW
4	2	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma~j	u(maj	umaj	u(ma~j	u(ma=j				U(MA=S	SU/
4	2	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
4	2	N2N	DPN	18306	ὅπλοις	ὁπλοις	οπλοις	ὅπλον	o/(ploij	o(ploij	oploij	o/(plon	o(/plon			,	O(/PLOIS	O(/PLON
4	2	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	2	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
4	2	P		8	μεθ	μεθ	μεθ	μετά	meq	meq	meq	meta/	meta/				MEQ'	META/
4	2	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
4	2	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
4	2	N3T	APM	9986	λέβητας	λεβητας	λεβητας	λέβης	le/bhtaj	lebhtaj	lebhtaj	le/bhj	le/bhj				LE/BHTAS	LE/BHS
4	2	V1	PMPAPM	5125569	ὑποκαιομένους	ὑποκαιομενους	υποκαιομενους	ὑποκαίω	u(pokaiome/nouj	u(pokaiomenouj	upokaiomenouj	u(pokai/w	u(pokai/w				U(POKAIOME/NOUS	KAI/W            U(PO
4	2	VF2	FAI3P	895105	ἐμβαλοῦσιν	ἐμβαλουσιν	εμβαλουσιν	ἐμβάλλω	e)mbalou~sin	e)mbalousin	embalousin	e)mba/llw	e)mba/llw				E)MBALOU=SIN	BA/LLW           E)N
4	2	A1B	NPM	9859	ἔμπυροι	ἐμπυροι	εμπυροι	ἔμπυρος	e/)mpuroi	e)mpuroi	empuroi	e/)mpuroj	e)/mpuroj				E)/MPUROI	E)/MPUROS
4	2	N2	NPM	9858	λοιμοί	λοιμοι	λοιμοι	λοιμός	loimoi/	loimoi	loimoi	loimo/j	loimo/j			,	LOIMOI/	LOIMO/S
4	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	3	VQ	FPI2P	903297	ἐξενεχθήσεσθε	ἐξενεχθησεσθε	εξενεχθησεσθε	ἐκφέρω	e)cenexqh/sesqe	e)cenexqhsesqe	ecenexqhsesqe	e)kfe/rw	e)kfe/rw				E)CENEXQH/SESQE	FE/RW            E)K
4	3	A1	NPF	13955	γυμναὶ	γυμναι	γυμναι	γυμνός	gumnai\	gumnai	gumnai	gumno/j	gumno/j				GUMNAI\	GUMNO/S
4	3	D		9	κατέναντι	κατεναντι	κατεναντι	κατέναντι	kate/nanti	katenanti	katenanti	kate/nanti	kate/nanti				KATE/NANTI	KATE/NANTI
4	3	RD	GPM	11	ἀλλήλων	ἀλληλων	αλληλων	ἀλλήλων	a)llh/lwn	a)llhlwn	allhlwn	a)llh/lwn	a)llh/lwn				A)LLH/LWN	A)LLH/LW
4	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	3	VD	FPI2P	903297	ἀπορριφήσεσθε	ἀπορριφησεσθε	απορριφησεσθε	ἀπορρίπτω	a)porrifh/sesqe	a)porrifhsesqe	aporrifhsesqe	a)porri/ptw	a)porri/ptw				A)PORRIFH/SESQE	R(I/PTW          A)PO
4	3	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
4	3	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
4	3	N3E	ASN	17666	ὄρος	ὀρος	ορος	ὄρος	o/)roj	o)roj	oroj	o/)roj	o)/roj				O)/ROS	O)/ROS
4	3	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
4	3	N	ASN	17666	Ρεμμαν	ρεμμαν	ρεμμαν	Ρεμμαν	Remman	remman	remman	Remman	Remman			,	*REMMAN	*REMMAN
4	3	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gei	legei	legei	le/gw	le/gw				LE/GEI	LE/GW
4	3	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
4	3	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
4	3	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j	qeoj	qeoj	qeo/j	qeo/j			.	QEO/S	QEO/S
4	4	VBI	AAI2P	895617	Εἰσήλθατε	εἰσηλθατε	εισηλθατε	εἰσέρχομαι	Ei)sh/lqate	ei)shlqate	eishlqate	ei)se/rxomai	ei)se/rxomai				EI)SH/LQATE	E)/RXOMAI        EI)S
4	4	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
4	4	N	ASF	13570	Βαιθηλ	βαιθηλ	βαιθηλ	Βαιθηλ	Baiqhl	baiqhl	baiqhl	Baiqhl	Baiqhl				*BAIQHL	*BAIQHL
4	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	4	VAI	AAI2P	895617	ἠνομήσατε	ἠνομησατε	ηνομησατε	ἀνομέω	h)nomh/sate	h)nomhsate	hnomhsate	a)nome/w	a)nome/w				H)NOMH/SATE	A)NOME/W
4	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	4	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
4	4	N	ASF	13570	Γαλγαλα	γαλγαλα	γαλγαλα	Γάλγαλα	Galgala	galgala	galgala	Ga/lgala	Ga/lgala				*GALGALA	*GALGALA
4	4	VAI	AAI2P	895617	ἐπληθύνατε	ἐπληθυνατε	επληθυνατε	πληθύνω	e)plhqu/nate	e)plhqunate	eplhqunate	plhqu/nw	plhqu/nw				E)PLHQU/NATE	PLHQU/NW
4	4	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
4	4	VA	AAN	306049	ἀσεβῆσαι	ἀσεβησαι	ασεβησαι	ἀσεβέω	a)sebh~sai	a)sebhsai	asebhsai	a)sebe/w	a)sebe/w				A)SEBH=SAI	A)SEBE/W
4	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	4	VAI	AAI2P	895617	ἠνέγκατε	ἠνεγκατε	ηνεγκατε	φέρω	h)ne/gkate	h)negkate	hnegkate	fe/rw	fe/rw				H)NE/GKATE	FE/RW
4	4	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
4	4	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
4	4	D		9	πρωῒ	πρωϊ	πρωι	πρωΐ	prwi\:	prwi:	prwi	prwi/:	prwi/:				PRWI\	PRWI/+
4	4	N1A	APF	14082	θυσίας	θυσιας	θυσιας	θυσία	qusi/aj	qusiaj	qusiaj	qusi/a	qusi/a				QUSI/AS	QUSI/A
4	4	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n			,	U(MW=N	SU/
4	4	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
4	4	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
4	4	N1A	ASF	13570	τριημερίαν	τριημεριαν	τριημεριαν	τριημερία	trihmeri/an	trihmerian	trihmerian	trihmeri/a	trihmeri/a				TRIHMERI/AN	TRIHMERI/A
4	4	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
4	4	A1	APN	18179	ἐπιδέκατα	ἐπιδεκατα	επιδεκατα	ἐπιδέκατος	e)pide/kata	e)pidekata	epidekata	e)pide/katoj	e)pide/katoj				E)PIDE/KATA	E)PIDE/KATOS
4	4	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n			·	U(MW=N	SU/
4	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
4	5	VZI	AAI3P	895617	ἀνέγνωσαν	ἀνεγνωσαν	ανεγνωσαν	ἀναγινώσκω	a)ne/gnwsan	a)negnwsan	anegnwsan	a)naginw/skw	a)naginw/skw				A)NE/GNWSAN	GIGNW/SKW        A)NA
4	5	D		9	ἔξω	ἐξω	εξω	ἔξω	e/)cw	e)cw	ecw	e/)cw	e)/cw				E)/CW	E)/CW
4	5	N2	ASM	9474	νόμον	νομον	νομον	νόμος	no/mon	nomon	nomon	no/moj	no/moj				NO/MON	NO/MOS
