1	1	N1A	NPF	13954	Παροιμίαι	παροιμιαι	παροιμιαι	παροιμία	Paroimi/ai	paroimiai	paroimiai	paroimi/a	paroimi/a				PAROIMI/AI	PAROIMI/A
9	10a	N2	ASM	9474	νόμον	νομον	νομον	νόμος	no/mon	nomon	nomon	no/moj	no/moj				NO/MON	NO/MOS
9	10a	N1A	GSF	13634	διανοίας	διανοιας	διανοιας	διάνοια	dianoi/aj	dianoiaj	dianoiaj	dia/noia	dia/noia				DIANOI/AS	DIA/NOIA
9	10a	V9	PAI3S	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	e)sti\n	e)stin	estin	ei)mi/	ei)mi/				E)STI\N	EI)MI/
9	10a	A1	GSF	13635	ἀγαθῆς	ἀγαθης	αγαθης	ἀγαθός	a)gaqh~j	a)gaqhj	agaqhj	a)gaqo/j	a)gaqo/j			·	A)GAQH=S	A)GAQO/S
9	11	RD	DSM	11	τούτῳ	τουτω	τουτω	οὗτος	tou/tw|	toutw	toutw	ou~(toj	ou(=toj				TOU/TW|	OU(=TOS
9	11	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
9	11	RA	DSM	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
9	11	N2	DSM	9602	τρόπῳ	τροπω	τροπω	τρόπος	tro/pw|	tropw	tropw	tro/poj	tro/poj				TRO/PW|	TRO/POS
9	11	A1P	ASM	9475	πολὺν	πολυν	πολυν	πολύς	polu\n	polun	polun	polu/j	polu/j				POLU\N	POLU/S
9	11	VF	FAI2S	632961	ζήσεις	ζησεις	ζησεις	ζάω	zh/seij	zhseij	zhseij	za/w	za/w				ZH/SEIS	ZA/W
9	11	N2	ASM	9474	χρόνον	χρονον	χρονον	χρόνος	xro/non	xronon	xronon	xro/noj	xro/noj			,	XRO/NON	XRO/NOS
9	11	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	11	VC	FPI3S	641153	προστεθήσεταί	προστεθησεται	προστεθησεται	προστίθημι	prosteqh/setai/	prosteqhsetai	prosteqhsetai	prosti/qhmi	prosti/qhmi				PROSTEQH/SETAI/	TI/QHMI          PROS
9	11	RP	DS	13	σοι	σοι	σοι	σοί	soi	soi	soi	soi/	soi/				SOI	SU/
9	11	N3E	NPN	18050	ἔτη	ἐτη	ετη	ἔτος	e/)th	e)th	eth	e/)toj	e)/toj				E)/TH	E)/TOS
9	11	N1	GSF	13634	ζωῆς	ζωης	ζωης	ζωή	zwh~j	zwhj	zwhj	zwh/	zwh/				ZWH=S	ZWH/
9	11	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=			.	SOU	SU/
9	12	N2	VSM	9410	υἱέ	υἱε	υιε	υἱός	ui(e/	ui(e	uie	ui(o/j	ui(o/j			,	UI(E/	UI(O/S
9	12	C		4	ἐὰν	ἐαν	εαν	ἐάν	e)a\n	e)an	ean	e)a/n	e)a/n				E)A\N	E)A/N
9	12	A1	NSM	9347	σοφὸς	σοφος	σοφος	σοφός	sofo\j	sofoj	sofoj	sofo/j	sofo/j				SOFO\S	SOFO/S
9	12	VB	AMS2S	637697	γένῃ	γενη	γενη	γίνομαι	ge/nh|	genh	genh	gi/nomai	gi/nomai				GE/NH|	GI/GNOMAI
9	12	RD	DSM	11	σεαυτῷ	σεαυτω	σεαυτω	σεαυτοῦ	seautw~|	seautw	seautw	seautou~	seautou=			,	SEAUTW=|	SEAUTOU=
9	12	A1	NSM	9347	σοφὸς	σοφος	σοφος	σοφός	sofo\j	sofoj	sofoj	sofo/j	sofo/j				SOFO\S	SOFO/S
9	12	VF	FMI2S	637057	ἔσῃ	ἐση	εση	εἰμί	e/)sh|	e)sh	esh	ei)mi/	ei)mi/				E)/SH|	EI)MI/
9	12	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	12	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
9	12	D		9	πλησίον	πλησιον	πλησιον	πλησίον	plhsi/on	plhsion	plhsion	plhsi/on	plhsi/on			·	PLHSI/ON	PLHSI/ON
9	12	C		4	ἐὰν	ἐαν	εαν	ἐάν	e)a\n	e)an	ean	e)a/n	e)a/n				E)A\N	E)A/N
9	12	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	12	A1	NSM	9347	κακὸς	κακος	κακος	κακός	kako\j	kakoj	kakoj	kako/j	kako/j				KAKO\S	KAKO/S
9	12	VZ	AAS2S	633601	ἀποβῇς	ἀποβης	αποβης	ἀποβαίνω	a)pobh~|j	a)pobhj	apobhj	a)pobai/nw	a)pobai/nw			,	A)POBH=|S	BAI/NW           A)PO
9	12	A1	NSM	9347	μόνος	μονος	μονος	μόνος	mo/noj	monoj	monoj	mo/noj	mo/noj				MO/NOS	MO/NOS
9	12	VF	FAI2S	632961	ἀναντλήσεις	ἀναντλησεις	αναντλησεις	ἀναντλέω	a)nantlh/seij	a)nantlhseij	anantlhseij	a)nantle/w	a)nantle/w				A)NANTLH/SEIS	A)NTLE/W         A)NA
9	12	A1	APN	18179	κακά	κακα	κακα	κακός	kaka/	kaka	kaka	kako/j	kako/j			.	KAKA/	KAKO/S
9	12a	RR	NSM	14	ὃς	ὁς	ος	ὅς	o\(j	o(j	oj	o/(j	o(/j				O(\S	O(/S
9	12a	V1	PMI3S	636033	ἐρείδεται	ἐρειδεται	ερειδεται	ἐρείδω	e)rei/detai	e)reidetai	ereidetai	e)rei/dw	e)rei/dw				E)REI/DETAI	E)REI/DW
9	12a	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
9	12a	N3	DPN	18306	ψεύδεσιν	ψευδεσιν	ψευδεσιν	ψεῦδος	yeu/desin	yeudesin	yeudesin	yeu~doj	yeu=doj			,	YEU/DESIN	YEU=DOS
9	12a	RD	NSM	11	οὗτος	οὑτος	ουτος	οὗτος	ou~(toj	ou(toj	outoj	ou~(toj	ou(=toj				OU(=TOS	OU(=TOS
9	12a	VF2	FAI3S	632961	ποιμανεῖ	ποιμανει	ποιμανει	ποιμαίνω	poimanei~	poimanei	poimanei	poimai/nw	poimai/nw				POIMANEI=	POIMAI/NW
9	12a	N2	APM	9986	ἀνέμους	ἀνεμους	ανεμους	ἄνεμος	a)ne/mouj	a)nemouj	anemouj	a/)nemoj	a)/nemoj			,	A)NE/MOUS	A)/NEMOS
9	12a	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
9	12a	X		5	δ	δ	δ	δέ	d	d	d	de/	de/				D'	DE/
9	12a	RD	NSM	11	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j	au)to/j				AU)TO\S	AU)TO/S
9	12a	VF	FMI3S	637057	διώξεται	διωξεται	διωξεται	διώκω	diw/cetai	diwcetai	diwcetai	diw/kw	diw/kw				DIW/CETAI	DIW/KW
9	12a	N2N	APN	18178	ὄρνεα	ὀρνεα	ορνεα	ὄρνεον	o/)rnea	o)rnea	ornea	o/)rneon	o)/rneon				O)/RNEA	O)/RNEON
9	12a	V1	PMPAPN	9319873	πετόμενα	πετομενα	πετομενα	πέτομαι	peto/mena	petomena	petomena	pe/tomai	pe/tomai			·	PETO/MENA	PE/TOMAI
9	12b	VBI	AAI3S	633473	ἀπέλιπεν	ἀπελιπεν	απελιπεν	ἀπολείπω	a)pe/lipen	a)pelipen	apelipen	a)polei/pw	a)polei/pw				A)PE/LIPEN	LEI/PW           A)PO
9	12b	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
9	12b	N2	APF	14082	ὁδοὺς	ὁδους	οδους	ὁδός	o(dou\j	o(douj	odouj	o(do/j	o(do/j				O(DOU\S	O(DO/S
9	12b	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
9	12b	RD	GSM	11	ἑαυτοῦ	ἑαυτου	εαυτου	ἑαυτοῦ	e(autou~	e(autou	eautou	e(autou~	e(autou=				E(AUTOU=	E(AUTOU=
9	12b	N3W	GSM	9538	ἀμπελῶνος	ἀμπελωνος	αμπελωνος	ἀμπελών	a)mpelw~noj	a)mpelwnoj	ampelwnoj	a)mpelw/n	a)mpelw/n			,	A)MPELW=NOS	A)MPELW/N
9	12b	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
9	12b	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	12b	N3N	APM	9986	ἄξονας	ἀξονας	αξονας	ἄξων	a/)conaj	a)conaj	aconaj	a/)cwn	a)/cwn				A)/CONAS	A)/CWN
9	12b	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
9	12b	A1A	GSN	17731	ἰδίου	ἰδιου	ιδιου	ἴδιος	i)di/ou	i)diou	idiou	i/)dioj	i)/dioj				I)DI/OU	I)/DIOS
9	12b	N2N	GSN	17730	γεωργίου	γεωργιου	γεωργιου	γεώργιον	gewrgi/ou	gewrgiou	gewrgiou	gew/rgion	gew/rgion				GEWRGI/OU	GEW/RGION
9	12b	VX	XMI3S	638081	πεπλάνηται	πεπλανηται	πεπλανηται	πλανάω	pepla/nhtai	peplanhtai	peplanhtai	plana/w	plana/w			·	PEPLA/NHTAI	PLANA/W
9	12c	V1	PMI3S	636033	διαπορεύεται	διαπορευεται	διαπορευεται	διαπορεύομαι	diaporeu/etai	diaporeuetai	diaporeuetai	diaporeu/omai	diaporeu/omai				DIAPOREU/ETAI	POREU/OMAI       DIA
9	12c	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	12c	P		8	δι	δι	δι	διά	di	di	di	dia/	dia/				DI'	DIA/
9	12c	A1B	GSF	13635	ἀνύδρου	ἀνυδρου	ανυδρου	ἄνυδρος	a)nu/drou	a)nudrou	anudrou	a/)nudroj	a)/nudroj				A)NU/DROU	A)/NUDROS
9	12c	N2	GSF	13634	ἐρήμου	ἐρημου	ερημου	ἔρημος	e)rh/mou	e)rhmou	erhmou	e/)rhmoj	e)/rhmoj				E)RH/MOU	E)/RHMOS
9	12c	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	12c	N1	ASF	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~	gh=				GH=N	GH=
9	12c	VK	XMPASF	6962625	διατεταγμένην	διατεταγμενην	διατεταγμενην	διατάσσω	diatetagme/nhn	diatetagmenhn	diatetagmenhn	diata/ssw	diata/ssw				DIATETAGME/NHN	TA/SSW           DIA
9	12c	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	12c	A3H	DPF	14211	διψώδεσιν	διψωδεσιν	διψωδεσιν	διψώδης	diyw/desin	diywdesin	diywdesin	diyw/dhj	diyw/dhj			,	DIYW/DESIN	DIYW/DHS
9	12c	V1	PAI3S	631937	συνάγει	συναγει	συναγει	συνάγω	suna/gei	sunagei	sunagei	suna/gw	suna/gw				SUNA/GEI	A)/GW            SUN
9	12c	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	12c	N3	DPF	14210	χερσὶν	χερσιν	χερσιν	χείρ	xersi\n	xersin	xersin	xei/r	xei/r				XERSI\N	XEI/R
9	12c	N1A	ASF	13570	ἀκαρπίαν	ἀκαρπιαν	ακαρπιαν	ἀκαρπία	a)karpi/an	a)karpian	akarpian	a)karpi/a	a)karpi/a			.	A)KARPI/AN	A)KARPI/A
9	13	N3K	NSF	13442	Γυνὴ	γυνη	γυνη	γυνή	Gunh\	gunh	gunh	gunh/	gunh/				GUNH\	GUNH/
9	13	A3N	NSF	13443	ἄφρων	ἀφρων	αφρων	ἄφρων	a/)frwn	a)frwn	afrwn	a/)frwn	a)/frwn				A)/FRWN	A)/FRWN
9	13	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	13	A3U	NSF	13443	θρασεῖα	θρασεια	θρασεια	θρασύς	qrasei~a	qraseia	qraseia	qrasu/j	qrasu/j				QRASEI=A	QRASU/S
9	13	A3H	NSF	13443	ἐνδεὴς	ἐνδεης	ενδεης	ἐνδεής	e)ndeh\j	e)ndehj	endehj	e)ndeh/j	e)ndeh/j				E)NDEH\S	E)NDEH/S
9	13	N2	GSM	9538	ψωμοῦ	ψωμου	ψωμου	ψωμός	ywmou~	ywmou	ywmou	ywmo/j	ywmo/j				YWMOU=	YWMO/S
9	13	V1	PMI3S	636033	γίνεται	γινεται	γινεται	γίνομαι	gi/netai	ginetai	ginetai	gi/nomai	gi/nomai			,	GI/NETAI	GI/GNOMAI
9	13	RR	NSF	14	ἣ	ἡ	η	ὅς	h\(	h(	h	o/(j	o(/j				H(\	O(/S
9	13	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
9	13	V6	PMI3S	636033	ἐπίσταται	ἐπισταται	επισταται	ἐπίσταμαι	e)pi/statai	e)pistatai	epistatai	e)pi/stamai	e)pi/stamai				E)PI/STATAI	I(/STAMAI        E)PI
9	13	N1	ASF	13570	αἰσχύνην	αἰσχυνην	αισχυνην	αἰσχύνη	ai)sxu/nhn	ai)sxunhn	aisxunhn	ai)sxu/nh	ai)sxu/nh			·	AI)SXU/NHN	AI)SXU/NH
9	14	VAI	AAI3S	633473	ἐκάθισεν	ἐκαθισεν	εκαθισεν	καθίζω	e)ka/qisen	e)kaqisen	ekaqisen	kaqi/zw	kaqi/zw				E)KA/QISEN	I(/ZW            KATA
9	14	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
9	14	N1A	DPF	14210	θύραις	θυραις	θυραις	θύρα	qu/raij	quraij	quraij	qu/ra	qu/ra				QU/RAIS	QU/RA
9	14	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
9	14	RD	GSF	11	ἑαυτῆς	ἑαυτης	εαυτης	ἑαυτοῦ	e(auth~j	e(authj	eauthj	e(autou~	e(autou=				E(AUTH=S	E(AUTOU=
9	14	N2	GSM	9538	οἴκου	οἰκου	οικου	οἶκος	oi/)kou	oi)kou	oikou	oi~)koj	oi)=koj				OI)/KOU	OI)=KOS
9	14	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
9	14	N2	GSM	9538	δίφρου	διφρου	διφρου	δίφρος	di/frou	difrou	difrou	di/froj	di/froj				DI/FROU	DI/FROS
9	14	D		9	ἐμφανῶς	ἐμφανως	εμφανως	ἐμφανῶς	e)mfanw~j	e)mfanwj	emfanwj	e)mfanw~j	e)mfanw=j				E)MFANW=S	E)MFANW=S
9	14	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	14	A3U	DPF	14211	πλατείαις	πλατειαις	πλατειαις	πλατύς	platei/aij	plateiaij	plateiaij	platu/j	platu/j				PLATEI/AIS	PLATU/S
9	15	V2	PMPNSF	6895041	προσκαλουμένη	προσκαλουμενη	προσκαλουμενη	προσκαλέω	proskaloume/nh	proskaloumenh	proskaloumenh	proskale/w	proskale/w				PROSKALOUME/NH	KALE/W           PROS
9	15	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
9	15	V9	PAPAPM	5121473	παριόντας	παριοντας	παριοντας	πάρειμι	pario/ntaj	pariontaj	pariontaj	pa/reimi	pa/reimi				PARIO/NTAS	EI)=MI           PARA
9	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	15	V1	PAPAPM	5121473	κατευθύνοντας	κατευθυνοντας	κατευθυνοντας	κατευθύνω	kateuqu/nontaj	kateuqunontaj	kateuqunontaj	kateuqu/nw	kateuqu/nw				KATEUQU/NONTAS	EU)QU/NW         KATA
9	15	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	15	RA	DPF	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(	o(				TAI=S	O(
9	15	N2	DPF	14210	ὁδοῖς	ὁδοις	οδοις	ὁδός	o(doi~j	o(doij	odoij	o(do/j	o(do/j				O(DOI=S	O(DO/S
9	15	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
9	16	RR	NSM	14	Ὅς	ὁς	ος	ὅς	O/(j	o(j	oj	o/(j	o(/j				O(/S	O(/S
9	16	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/				E)STIN	EI)MI/
9	16	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
9	16	A3N	NPMS	75395	ἀφρονέστατος	ἀφρονεστατος	αφρονεστατος	ἄφρων	a)frone/statoj	a)fronestatoj	afronestatoj	a/)frwn	a)/frwn			,	A)FRONE/STATOS	A)/FRWN
9	16	VA	AAD3S	633537	ἐκκλινάτω	ἐκκλινατω	εκκλινατω	ἐκκλίνω	e)kklina/tw	e)kklinatw	ekklinatw	e)kkli/nw	e)kkli/nw				E)KKLINA/TW	KLI/NW           E)K
9	16	P		8	πρός	προς	προς	πρός	pro/j	proj	proj	pro/j	pro/j				PRO/S	PRO/S
9	16	RP	AS	13	με	με	με	μέ	me	me	me	me/	me/			·	ME	E)GW/
9	16	A3H	DPM	10115	ἐνδεέσι	ἐνδεεσι	ενδεεσι	ἐνδεής	e)ndee/si	e)ndeesi	endeesi	e)ndeh/j	e)ndeh/j				E)NDEE/SI	E)NDEH/S
9	16	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	16	N3I	GSF	13634	φρονήσεως	φρονησεως	φρονησεως	φρόνησις	fronh/sewj	fronhsewj	fronhsewj	fro/nhsij	fro/nhsij				FRONH/SEWS	FRO/NHSIS
9	16	V1	PMI1S	603265	παρακελεύομαι	παρακελευομαι	παρακελευομαι	παρακελεύομαι	parakeleu/omai	parakeleuomai	parakeleuomai	parakeleu/omai	parakeleu/omai				PARAKELEU/OMAI	KELEU/W          PARA
9	16	V1	PAPNSF	6890945	λέγουσα	λεγουσα	λεγουσα	λέγω	le/gousa	legousa	legousa	le/gw	le/gw				LE/GOUSA	LE/GW
9	17	N2	GPM	10050	Ἄρτων	ἀρτων	αρτων	ἄρτος	A/)rtwn	a)rtwn	artwn	a/)rtoj	a)/rtoj				A)/RTWN	A)/RTOS
9	17	A1A	GPM	10051	κρυφίων	κρυφιων	κρυφιων	κρύφιος	krufi/wn	krufiwn	krufiwn	kru/fioj	kru/fioj				KRUFI/WN	KRU/FIOS
9	17	D		9	ἡδέως	ἡδεως	ηδεως	ἡδέως	h(de/wj	h(dewj	hdewj	h(de/wj	h(de/wj				H(DE/WS	H(DE/WS
9	17	VA	AMS2P	899841	ἅψασθε	ἁψασθε	αψασθε	ἅπτομαι	a/(yasqe	a(yasqe	ayasqe	a/(ptomai	a(/ptomai				A(/YASQE	A(/PTOMAI
9	17	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	17	N3T	GSN	17730	ὕδατος	ὑδατος	υδατος	ὕδωρ	u/(datoj	u(datoj	udatoj	u/(dwr	u(/dwr				U(/DATOS	U(/DWR
9	17	N1	GSF	13634	κλοπῆς	κλοπης	κλοπης	κλοπή	kloph~j	klophj	klophj	kloph/	kloph/				KLOPH=S	KLOPH/
9	17	A1A	GSN	17731	γλυκεροῦ	γλυκερου	γλυκερου	γλυκερός	glukerou~	glukerou	glukerou	glukero/j	glukero/j			.	GLUKEROU=	GLUKERO/S
9	18	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
9	18	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	18	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
9	18	VX	XAI3S	633985	οἶδεν	οἰδεν	οιδεν	οἶδα	oi~)den	oi)den	oiden	oi~)da	oi)=da				OI)=DEN	OI)=DA
9	18	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
9	18	A3H	NPM	9859	γηγενεῖς	γηγενεις	γηγενεις	γηγενής	ghgenei~j	ghgeneij	ghgeneij	ghgenh/j	ghgenh/j				GHGENEI=S	GHGENH/S
9	18	P		8	παρ	παρ	παρ	παρά	par	par	par	para/	para/				PAR'	PARA/
9	18	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)th~|	au)th	auth	au)to/j	au)to/j				AU)TH=|	AU)TO/S
9	18	V5	PMI3P	898177	ὄλλυνται	ὀλλυνται	ολλυνται	ὄλλυμι	o/)lluntai	o)lluntai	olluntai	o/)llumi	o)/llumi			,	O)/LLUNTAI	O)/LLUMI
9	18	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	18	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
9	18	N2N	ASN	17666	πέτευρον	πετευρον	πετευρον	πέταυρον	pe/teuron	peteuron	peteuron	pe/tauron	pe/tauron				PE/TEURON	PE/TAURON
9	18	N1M	GSM	9538	ᾅδου	ἁδου	αδου	ᾅδης	a/(|dou	a(dou	adou	a/(|dhj	a(/|dhj				A(/|DOU	A(/|DHS
9	18	V3	PAI3S	631937	συναντᾷ	συναντα	συναντα	συναντάω	sunanta~|	sunanta	sunanta	sunanta/w	sunanta/w			.	SUNANTA=|	A)NTA/W          SUN
9	18a	C		4	ἀλλὰ	ἀλλα	αλλα	ἀλλά	a)lla\	a)lla	alla	a)lla/	a)lla/				A)LLA\	A)LLA/
9	18a	VA	AAD2S	633537	ἀποπήδησον	ἀποπηδησον	αποπηδησον	ἀποπηδάω	a)poph/dhson	a)pophdhson	apophdhson	a)pophda/w	a)pophda/w			,	A)POPH/DHSON	PHDA/W           A)PO
9	18a	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
9	18a	VA	AAS2S	633601	ἐγχρονίσῃς	ἐγχρονισης	εγχρονισης	ἐγχρονίζω	e)gxroni/sh|j	e)gxronishj	egxronishj	e)gxroni/zw	e)gxroni/zw				E)GXRONI/SH|S	XRONI/ZW         E)N
9	18a	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
9	18a	RA	DSM	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
9	18a	N2	DSM	9602	τόπῳ	τοπω	τοπω	τόπος	to/pw|	topw	topw	to/poj	to/poj				TO/PW|	TO/POS
9	18a	C		4	μηδὲ	μηδε	μηδε	μηδέ	mhde\	mhde	mhde	mhde/	mhde/				MHDE\	MHDE/
9	18a	VA	AAS2S	633601	ἐπιστήσῃς	ἐπιστησης	επιστησης	ἐφίστημι	e)pisth/sh|j	e)pisthshj	episthshj	e)fi/sthmi	e)fi/sthmi				E)PISTH/SH|S	I(/STHMI         E)PI
9	18a	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
9	18a	A1	ASN	17667	σὸν	σον	σον	σός	so\n	son	son	so/j	so/j				SO\N	SO/S
9	18a	N3M	ASN	17666	ὄμμα	ὀμμα	ομμα	ὄμμα	o/)mma	o)mma	omma	o/)mma	o)/mma				O)/MMA	O)/MMA
9	18a	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
9	18a	RD	ASF	11	αὐτήν	αὐτην	αυτην	αὐτός	au)th/n	au)thn	authn	au)to/j	au)to/j			·	AU)TH/N	AU)TO/S
9	18b	D		9	οὕτως	οὑτως	ουτως	οὕτως	ou/(twj	ou(twj	outwj	ou/(twj	ou(/twj				OU(/TWS	OU(/TWS
9	18b	X		5	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r	ga/r				GA\R	GA/R
9	18b	VF	FMI2S	637057	διαβήσῃ	διαβηση	διαβηση	διαβαίνω	diabh/sh|	diabhsh	diabhsh	diabai/nw	diabai/nw				DIABH/SH|	BAI/NW           DIA
9	18b	N3	NSN	17538	ὕδωρ	ὑδωρ	υδωρ	ὕδωρ	u/(dwr	u(dwr	udwr	u/(dwr	u(/dwr				U(/DWR	U(/DWR
9	18b	A1A	ASM	9475	ἀλλότριον	ἀλλοτριον	αλλοτριον	ἀλλότριος	a)llo/trion	a)llotrion	allotrion	a)llo/trioj	a)llo/trioj				A)LLO/TRION	A)LLO/TRIOS
9	18b	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	18b	VF	FMI2S	637057	ὑπερβήσῃ	ὑπερβηση	υπερβηση	ὑπερβαίνω	u(perbh/sh|	u(perbhsh	uperbhsh	u(perbai/nw	u(perbai/nw				U(PERBH/SH|	BAI/NW           U(PER
9	18b	N2	ASM	9474	ποταμὸν	ποταμον	ποταμον	ποταμός	potamo\n	potamon	potamon	potamo/j	potamo/j				POTAMO\N	POTAMO/S
9	18b	A1A	ASM	9475	ἀλλότριον	ἀλλοτριον	αλλοτριον	ἀλλότριος	a)llo/trion	a)llotrion	allotrion	a)llo/trioj	a)llo/trioj			·	A)LLO/TRION	A)LLO/TRIOS
9	18c	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
9	18c	X		5	δὲ	δε	δε	δέ	de\	de	de	de/	de/				DE\	DE/
9	18c	N3T	GSN	17730	ὕδατος	ὑδατος	υδατος	ὕδωρ	u/(datoj	u(datoj	udatoj	u/(dwr	u(/dwr				U(/DATOS	U(/DWR
9	18c	A1A	GSN	17731	ἀλλοτρίου	ἀλλοτριου	αλλοτριου	ἀλλότριος	a)llotri/ou	a)llotriou	allotriou	a)llo/trioj	a)llo/trioj				A)LLOTRI/OU	A)LLO/TRIOS
9	18c	VB	AMD2S	637633	ἀπόσχου	ἀποσχου	αποσχου	ἀντέχω	a)po/sxou	a)posxou	aposxou	a)nte/xw	a)nte/xw				A)PO/SXOU	E)/XW            A)PO
9	18c	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
9	18c	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
9	18c	N1	GSF	13634	πηγῆς	πηγης	πηγης	πηγή	phgh~j	phghj	phghj	phgh/	phgh/				PHGH=S	PHGH/
9	18c	A1A	GSF	13635	ἀλλοτρίας	ἀλλοτριας	αλλοτριας	ἀλλότριος	a)llotri/aj	a)llotriaj	allotriaj	a)llo/trioj	a)llo/trioj				A)LLOTRI/AS	A)LLO/TRIOS
9	18c	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
9	18c	VB	AAS2S	633601	πίῃς	πιης	πιης	πίνω	pi/h|j	pihj	pihj	pi/nw	pi/nw			,	PI/H|S	PI/NW
9	18d	C		4	ἵνα	ἱνα	ινα	ἵνα	i/(na	i(na	ina	i/(na	i(/na				I(/NA	I(/NA
