1	1	N3M	NPN	18050	Ῥήματα	ῥηματα	ρηματα	ῥῆμα	R(h/mata	r(hmata	rhmata	r(h~ma	r(h=ma				R(H/MATA	R(H=MA
3	11	RR	ASN	14	ὃ	ὁ	ο	ὅς	o\(	o(	o	o/(j	o(/j				O(\	O(/S
3	11	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	e)poi/hsen	e)poihsen	epoihsen	poie/w	poie/w				E)POI/HSEN	POIE/W
3	11	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	11	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j	qeoj	qeoj	qeo/j	qeo/j			,	QEO/S	QEO/S
3	11	P		8	ἀπ	ἀπ	απ	ἀπό	a)p	a)p	ap	a)po/	a)po/				A)P'	A)PO/
3	11	N1	GSF	13634	ἀρχῆς	ἀρχης	αρχης	ἀρχή	a)rxh~j	a)rxhj	arxhj	a)rxh/	a)rxh/				A)RXH=S	A)RXH/
3	11	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	11	P		8	μέχρι	μεχρι	μεχρι	μέχρι	me/xri	mexri	mexri	me/xri	me/xri				ME/XRI	ME/XRI
3	11	N3E	GSN	17730	τέλους	τελους	τελους	τέλος	te/louj	telouj	telouj	te/loj	te/loj			.	TE/LOUS	TE/LOS
3	12	VZI	AAI1S	600705	ἔγνων	ἐγνων	εγνων	γινώσκω	e/)gnwn	e)gnwn	egnwn	ginw/skw	ginw/skw				E)/GNWN	GIGNW/SKW
3	12	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
3	12	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
3	12	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	e/)stin	e)stin	estin	ei)mi/	ei)mi/				E)/STIN	EI)MI/
3	12	A1	ASM	9475	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός	a)gaqo\n	a)gaqon	agaqon	a)gaqo/j	a)gaqo/j				A)GAQO\N	A)GAQO/S
3	12	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	12	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)toi~j	au)toij	autoij	au)to/j	au)to/j				AU)TOI=S	AU)TO/S
3	12	C		4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)	ei)				EI)	EI)
3	12	D		9	μὴ	μη	μη	μή	mh\	mh	mh	mh/	mh/				MH\	MH/
3	12	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	12	VC	APN	314241	εὐφρανθῆναι	εὐφρανθηναι	ευφρανθηναι	εὐφραίνω	eu)franqh~nai	eu)franqhnai	eufranqhnai	eu)frai/nw	eu)frai/nw				EU)FRANQH=NAI	EU)FRAI/NW
3	12	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	12	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	12	V2	PAN	304513	ποιεῖν	ποιειν	ποιειν	ποιέω	poiei~n	poiein	poiein	poie/w	poie/w				POIEI=N	POIE/W
3	12	A1	ASM	9475	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός	a)gaqo\n	a)gaqon	agaqon	a)gaqo/j	a)gaqo/j				A)GAQO\N	A)GAQO/S
3	12	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	12	N1	DSF	13698	ζωῇ	ζωη	ζωη	ζωή	zwh~|	zwh	zwh	zwh/	zwh/				ZWH=|	ZWH/
3	12	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			·	AU)TOU=	AU)TO/S
3	13	C		4	καί	και	και	καί	kai/	kai	kai	kai/	kai/				KAI/	KAI/
3	13	X		5	γε	γε	γε	γέ	ge	ge	ge	ge/	ge/				GE	GE/
3	13	A3	NSM	9347	πᾶς	πας	πας	πᾶς	pa~j	paj	paj	pa~j	pa=j				PA=S	PA=S
3	13	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	13	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a/)nqrwpoj	a)nqrwpoj	anqrwpoj	a/)nqrwpoj	a)/nqrwpoj			,	A)/NQRWPOS	A)/NQRWPOS
3	13	RR	NSM	14	ὃς	ὁς	ος	ὅς	o\(j	o(j	oj	o/(j	o(/j				O(\S	O(/S
3	13	VF	FMI3S	637057	φάγεται	φαγεται	φαγεται	φάγω	fa/getai	fagetai	fagetai	fa/gw	fa/gw				FA/GETAI	E)SQI/W
3	13	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	13	VF	FMI3S	637057	πίεται	πιεται	πιεται	πίνω	pi/etai	pietai	pietai	pi/nw	pi/nw				PI/ETAI	PI/NW
3	13	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	13	VB	AAS3S	633601	ἴδῃ	ἰδη	ιδη	ὁράω	i/)dh|	i)dh	idh	o(ra/w	o(ra/w				I)/DH|	O(RA/W
3	13	A1	ASN	17667	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός	a)gaqo\n	a)gaqon	agaqon	a)gaqo/j	a)gaqo/j				A)GAQO\N	A)GAQO/S
3	13	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	13	A3	DSM	9603	παντὶ	παντι	παντι	πᾶς	panti\	panti	panti	pa~j	pa=j				PANTI\	PA=S
3	13	N2	DSM	9602	μόχθῳ	μοχθω	μοχθω	μόχθος	mo/xqw|	moxqw	moxqw	mo/xqoj	mo/xqoj				MO/XQW|	MO/XQOS
3	13	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			,	AU)TOU=	AU)TO/S
3	13	N3M	NSN	17538	δόμα	δομα	δομα	δόμα	do/ma	doma	doma	do/ma	do/ma				DO/MA	DO/MA
3	13	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeou~	qeou	qeou	qeo/j	qeo/j				QEOU=	QEO/S
3	13	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/			.	E)STIN	EI)MI/
3	14	VZI	AAI1S	600705	ἔγνων	ἐγνων	εγνων	γινώσκω	e/)gnwn	e)gnwn	egnwn	ginw/skw	ginw/skw				E)/GNWN	GIGNW/SKW
3	14	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
3	14	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa/nta	panta	panta	pa~j	pa=j			,	PA/NTA	PA=S
3	14	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος	o/(sa	o(sa	osa	o/(soj	o(/soj				O(/SA	O(/SOS
3	14	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	e)poi/hsen	e)poihsen	epoihsen	poie/w	poie/w				E)POI/HSEN	POIE/W
3	14	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	14	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j	qeoj	qeoj	qeo/j	qeo/j			,	QEO/S	QEO/S
3	14	RD	NPN	11	αὐτὰ	αὐτα	αυτα	αὐτός	au)ta\	au)ta	auta	au)to/j	au)to/j				AU)TA\	AU)TO/S
3	14	VF	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	e/)stai	e)stai	estai	ei)mi/	ei)mi/				E)/STAI	EI)MI/
3	14	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
3	14	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	14	N3W	ASM	9474	αἰῶνα	αἰωνα	αιωνα	αἰών	ai)w~na	ai)wna	aiwna	ai)w/n	ai)w/n			·	AI)W=NA	AI)W/N
3	14	P		8	ἐπ	ἐπ	επ	ἐπί	e)p	e)p	ep	e)pi/	e)pi/				E)P'	E)PI/
3	14	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)tw~|	au)tw	autw	au)to/j	au)to/j				AU)TW=|	AU)TO/S
3	14	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
3	14	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	e/)stin	e)stin	estin	ei)mi/	ei)mi/				E)/STIN	EI)MI/
3	14	V7	PAN	304513	προσθεῖναι	προσθειναι	προσθειναι	προστίθημι	prosqei~nai	prosqeinai	prosqeinai	prosti/qhmi	prosti/qhmi			,	PROSQEI=NAI	TI/QHMI          PROS
3	14	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	14	P		8	ἀπ	ἀπ	απ	ἀπό	a)p	a)p	ap	a)po/	a)po/				A)P'	A)PO/
3	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
3	14	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
3	14	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	e/)stin	e)stin	estin	ei)mi/	ei)mi/				E)/STIN	EI)MI/
3	14	VB	AAN	306049	ἀφελεῖν	ἀφελειν	αφελειν	ἀφαιρέω	a)felei~n	a)felein	afelein	a)faire/w	a)faire/w			,	A)FELEI=N	AI(RE/W          A)PO
3	14	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	14	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	14	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j	qeo/j				QEO\S	QEO/S
3	14	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	e)poi/hsen	e)poihsen	epoihsen	poie/w	poie/w			,	E)POI/HSEN	POIE/W
3	14	C		4	ἵνα	ἱνα	ινα	ἵνα	i/(na	i(na	ina	i/(na	i(/na				I(/NA	I(/NA
3	14	VC	APS3P	903937	φοβηθῶσιν	φοβηθωσιν	φοβηθωσιν	φοβέω	fobhqw~sin	fobhqwsin	fobhqwsin	fobe/w	fobe/w				FOBHQW=SIN	FOBE/W
3	14	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
3	14	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον	prosw/pou	proswpou	proswpou	pro/swpon	pro/swpon				PROSW/POU	PRO/SWPON
3	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			.	AU)TOU=	AU)TO/S
3	15	RA	NSN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
3	15	VB	AMPNSN	8993729	γενόμενον	γενομενον	γενομενον	γίνομαι	geno/menon	genomenon	genomenon	gi/nomai	gi/nomai				GENO/MENON	GI/GNOMAI
3	15	D		9	ἤδη	ἠδη	ηδη	ἤδη	h/)dh	h)dh	hdh	h/)dh	h)/dh				H)/DH	H)/DH
3	15	V9	PAI3S	631937	ἐστίν	ἐστιν	εστιν	εἰμί	e)sti/n	e)stin	estin	ei)mi/	ei)mi/			,	E)STI/N	EI)MI/
3	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	15	A1	NPN	18051	ὅσα	ὁσα	οσα	ὅσος	o/(sa	o(sa	osa	o/(soj	o(/soj				O(/SA	O(/SOS
3	15	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	15	V1	PMN	308609	γίνεσθαι	γινεσθαι	γινεσθαι	γίνομαι	gi/nesqai	ginesqai	ginesqai	gi/nomai	gi/nomai			,	GI/NESQAI	GI/GNOMAI
3	15	D		9	ἤδη	ἠδη	ηδη	ἤδη	h/)dh	h)dh	hdh	h/)dh	h)/dh				H)/DH	H)/DH
3	15	VX	XAI3S	633985	γέγονεν	γεγονεν	γεγονεν	γίνομαι	ge/gonen	gegonen	gegonen	gi/nomai	gi/nomai			,	GE/GONEN	GI/GNOMAI
3	15	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	15	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	15	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j	qeo/j				QEO\S	QEO/S
3	15	N3I	DSF	13698	ζητήσει	ζητησει	ζητησει	ζήτησις	zhth/sei	zhthsei	zhthsei	zh/thsij	zh/thsij				ZHTH/SEI	ZH/THSIS
3	15	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	15	V1	PMPASM	4863425	διωκόμενον	διωκομενον	διωκομενον	διώκω	diwko/menon	diwkomenon	diwkomenon	diw/kw	diw/kw			.	DIWKO/MENON	DIW/KW
3	16	C		4	Καὶ	και	και	καί	Kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	16	D		9	ἔτι	ἐτι	ετι	ἔτι	e/)ti	e)ti	eti	e/)ti	e)/ti				E)/TI	E)/TI
3	16	VBI	AAI1S	600705	εἶδον	εἰδον	ειδον	ὁράω	ei~)don	ei)don	eidon	o(ra/w	o(ra/w				EI)=DON	O(RA/W
3	16	P		8	ὑπὸ	ὑπο	υπο	ὑπό	u(po\	u(po	upo	u(po/	u(po/				U(PO\	U(PO/
3	16	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	16	N2	ASM	9474	ἥλιον	ἡλιον	ηλιον	ἥλιος	h/(lion	h(lion	hlion	h/(lioj	h(/lioj				H(/LION	H(/LIOS
3	16	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος	to/pon	topon	topon	to/poj	to/poj				TO/PON	TO/POS
3	16	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
3	16	N3I	GSF	13634	κρίσεως	κρισεως	κρισεως	κρίσις	kri/sewj	krisewj	krisewj	kri/sij	kri/sij			,	KRI/SEWS	KRI/SIS
3	16	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei~	e)kei	ekei	e)kei~	e)kei=				E)KEI=	E)KEI=
3	16	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	16	A3H	NSM	9347	ἀσεβής	ἀσεβης	ασεβης	ἀσεβής	a)sebh/j	a)sebhj	asebhj	a)sebh/j	a)sebh/j			,	A)SEBH/S	A)SEBH/S
3	16	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	16	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος	to/pon	topon	topon	to/poj	to/poj				TO/PON	TO/POS
3	16	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	16	A1A	GSM	9539	δικαίου	δικαιου	δικαιου	δίκαιος	dikai/ou	dikaiou	dikaiou	di/kaioj	di/kaioj			,	DIKAI/OU	DI/KAIOS
3	16	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei~	e)kei	ekei	e)kei~	e)kei=				E)KEI=	E)KEI=
3	16	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	16	A3H	NSM	9347	ἀσεβής	ἀσεβης	ασεβης	ἀσεβής	a)sebh/j	a)sebhj	asebhj	a)sebh/j	a)sebh/j			.	A)SEBH/S	A)SEBH/S
3	17	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω	ei~)pa	ei)pa	eipa	e/)pw	e)/pw				EI)=PA	EI)=PON
3	17	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw\	e)gw	egw	e)gw/	e)gw/				E)GW\	E)GW/
3	17	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	17	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία	kardi/a|	kardia	kardia	kardi/a	kardi/a				KARDI/A|	KARDI/A
3	17	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
3	17	P		8	Σὺν	συν	συν	σύν	Su\n	sun	sun	su/n	su/n				SU\N	SU/N
3	17	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	17	A1A	ASM	9475	δίκαιον	δικαιον	δικαιον	δίκαιος	di/kaion	dikaion	dikaion	di/kaioj	di/kaioj				DI/KAION	DI/KAIOS
3	17	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	17	P		8	σὺν	συν	συν	σύν	su\n	sun	sun	su/n	su/n				SU\N	SU/N
3	17	RA	ASN	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
3	17	A3H	ASN	17667	ἀσεβῆ	ἀσεβη	ασεβη	ἀσεβής	a)sebh~	a)sebh	asebh	a)sebh/j	a)sebh/j				A)SEBH=	A)SEBH/S
3	17	VF2	FAI3S	632961	κρινεῖ	κρινει	κρινει	κρίνω	krinei~	krinei	krinei	kri/nw	kri/nw				KRINEI=	KRI/NW
3	17	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	17	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j	qeoj	qeoj	qeo/j	qeo/j			,	QEO/S	QEO/S
3	17	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
3	17	N2	NSM	9346	καιρὸς	καιρος	καιρος	καιρός	kairo\j	kairoj	kairoj	kairo/j	kairo/j				KAIRO\S	KAIRO/S
3	17	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
3	17	A3	DSN	17795	παντὶ	παντι	παντι	πᾶς	panti\	panti	panti	pa~j	pa=j				PANTI\	PA=S
3	17	N3M	DSN	17794	πράγματι	πραγματι	πραγματι	πρᾶγμα	pra/gmati	pragmati	pragmati	pra~gma	pra=gma				PRA/GMATI	PRA=GMA
3	17	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	17	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
3	17	A3	DSN	17795	παντὶ	παντι	παντι	πᾶς	panti\	panti	panti	pa~j	pa=j				PANTI\	PA=S
3	17	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
3	17	N3M	DSN	17794	ποιήματι	ποιηματι	ποιηματι	ποίημα	poih/mati	poihmati	poihmati	poi/hma	poi/hma			.	POIH/MATI	POI/HMA
3	18	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei~	e)kei	ekei	e)kei~	e)kei=				E)KEI=	E)KEI=
3	18	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω	ei~)pa	ei)pa	eipa	e/)pw	e)/pw				EI)=PA	EI)=PON
3	18	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw\	e)gw	egw	e)gw/	e)gw/				E)GW\	E)GW/
3	18	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
3	18	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία	kardi/a|	kardia	kardia	kardi/a	kardi/a				KARDI/A|	KARDI/A
3	18	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
3	18	P		8	περὶ	περι	περι	περί	peri\	peri	peri	peri/	peri/				PERI\	PERI/
3	18	N1A	GSF	13634	λαλιᾶς	λαλιας	λαλιας	λαλιά	lalia~j	laliaj	laliaj	lalia/	lalia/				LALIA=S	LALIA/
3	18	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(w~n	ui(wn	uiwn	ui(o/j	ui(o/j				UI(W=N	UI(O/S
3	18	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	18	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)nqrw/pou	a)nqrwpou	anqrwpou	a/)nqrwpoj	a)/nqrwpoj			,	A)NQRW/POU	A)/NQRWPOS
3	18	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
3	18	VF2	FAI3S	632961	διακρινεῖ	διακρινει	διακρινει	διακρίνω	diakrinei~	diakrinei	diakrinei	diakri/nw	diakri/nw				DIAKRINEI=	KRI/NW           DIA
3	18	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός	au)tou\j	au)touj	autouj	au)to/j	au)to/j				AU)TOU\S	AU)TO/S
3	18	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	18	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j	qeoj	qeoj	qeo/j	qeo/j			,	QEO/S	QEO/S
3	18	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	18	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	18	VA	AAN	306049	δεῖξαι	δειξαι	δειξαι	δεικνύω	dei~cai	deicai	deicai	deiknu/w	deiknu/w				DEI=CAI	DEIKNU/W
3	18	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
3	18	RD	NPM	11	αὐτοὶ	αὐτοι	αυτοι	αὐτός	au)toi\	au)toi	autoi	au)to/j	au)to/j				AU)TOI\	AU)TO/S
3	18	N3E	NPN	18050	κτήνη	κτηνη	κτηνη	κτῆνος	kth/nh	kthnh	kthnh	kth~noj	kth=noj				KTH/NH	KTH=NOS
3	18	V9	PAI3P	894081	εἰσὶν	εἰσιν	εισιν	εἰμί	ei)si\n	ei)sin	eisin	ei)mi/	ei)mi/				EI)SI\N	EI)MI/
3	18	C		4	καί	και	και	καί	kai/	kai	kai	kai/	kai/				KAI/	KAI/
3	18	X		5	γε	γε	γε	γέ	ge	ge	ge	ge/	ge/				GE	GE/
3	18	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)toi~j	au)toij	autoij	au)to/j	au)to/j			.	AU)TOI=S	AU)TO/S
3	19	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
3	19	N3M	NSM	9346	συνάντημα	συναντημα	συναντημα	συνάντημα	suna/nthma	sunanthma	sunanthma	suna/nthma	suna/nthma				SUNA/NTHMA	SUNA/NTHMA
3	19	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(w~n	ui(wn	uiwn	ui(o/j	ui(o/j				UI(W=N	UI(O/S
3	19	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	19	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)nqrw/pou	a)nqrwpou	anqrwpou	a/)nqrwpoj	a)/nqrwpoj				A)NQRW/POU	A)/NQRWPOS
3	19	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	19	N3M	NSN	17538	συνάντημα	συναντημα	συναντημα	συνάντημα	suna/nthma	sunanthma	sunanthma	suna/nthma	suna/nthma				SUNA/NTHMA	SUNA/NTHMA
3	19	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
3	19	N3E	GSN	17730	κτήνους	κτηνους	κτηνους	κτῆνος	kth/nouj	kthnouj	kthnouj	kth~noj	kth=noj			,	KTH/NOUS	KTH=NOS
3	19	N3M	NSN	17538	συνάντημα	συναντημα	συναντημα	συνάντημα	suna/nthma	sunanthma	sunanthma	suna/nthma	suna/nthma				SUNA/NTHMA	SUNA/NTHMA
3	19	A3	NSN	17539	ἓν	ἑν	εν	εἷς	e\(n	e(n	en	ei~(j	ei(=j				E(\N	EI(=S
3	19	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)toi~j	au)toij	autoij	au)to/j	au)to/j			·	AU)TOI=S	AU)TO/S
3	19	C		4	ὡς	ὡς	ως	ὥς	w(j	w(j	wj	w/(j	w(/j				W(S	W(S
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	19	N2	NSM	9346	θάνατος	θανατος	θανατος	θάνατος	qa/natoj	qanatoj	qanatoj	qa/natoj	qa/natoj				QA/NATOS	QA/NATOS
3	19	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος	tou/tou	toutou	toutou	ou~(toj	ou(=toj			,	TOU/TOU	OU(=TOS
3	19	D		9	οὕτως	οὑτως	ουτως	οὕτως	ou/(twj	ou(twj	outwj	ou/(twj	ou(/twj				OU(/TWS	OU(/TWS
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
3	19	N2	NSM	9346	θάνατος	θανατος	θανατος	θάνατος	qa/natoj	qanatoj	qanatoj	qa/natoj	qa/natoj				QA/NATOS	QA/NATOS
3	19	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος	tou/tou	toutou	toutou	ou~(toj	ou(=toj			,	TOU/TOU	OU(=TOS
3	19	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	19	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu~ma	pneuma	pneuma	pneu~ma	pneu=ma				PNEU=MA	PNEU=MA
3	19	A3	NSN	17539	ἓν	ἑν	εν	εἷς	e\(n	e(n	en	ei~(j	ei(=j				E(\N	EI(=S
3	19	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
3	19	A3	DPM	10115	πᾶσιν	πασιν	πασιν	πᾶς	pa~sin	pasin	pasin	pa~j	pa=j			·	PA=SIN	PA=S
3	19	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
3	19	RI	ASN	12	τί	τι	τι	τίς	ti/	ti	ti	ti/j	ti/j				TI/	TI/S
3	19	VAI	AAI3S	633473	ἐπερίσσευσεν	ἐπερισσευσεν	επερισσευσεν	περισσεύω	e)peri/sseusen	e)perisseusen	eperisseusen	perisseu/w	perisseu/w				E)PERI/SSEUSEN	PERISSEU/W
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
